boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
1	25	1	25	Not surprisingly, traffic jams are significantly worse during French school holidays.
0	26	0	26	The multi-lane highway around Paris, called the Périphérique (BP), is probably preferable to driving through the center.
0	26	0	26	Another beltway nearing completion; L'A86 (also and A286) loops around Paris about 10 km further out from the Périphérique.
0	26	0	26	A third, incomplete beltway is much further out and called La Francilienne (N104).
0	26	0	26	It is advised not to drive within Paris and to be wary in the metropolitan area.
0	26	0	26	It is better to drive to a suburban train station with a parking lot and then use the train to continue your trip throughout Paris.
0	26	0	26	Most of Paris' roads were created long before the invention of automobiles.
0	26	0	26	Traffic inside the city tends to be heavy, especially at rush hour; driving, however, may be rather easy and efficient in the evening.
1	26	1	26	Parking is also difficult.
0	27	0	27	Furthermore, the medieval nature of parts of the city's street system makes it very confusing, and traffic will almost never allow one to stop or slow down to get one's bearings.
1	27	1	27	If you are unfamiliar with the streets and still insist on driving in the city, make sure you have a navigator in the passenger seat with you.
0	28	0	28	However, Paris does have several iconic boulevards that have multiple lanes, form the backbone of the city’s road network, and are useful if you do choose to bring a car — and are tourist attractions onto themselves.
0	28	0	28	In Paris, there are many car rental agencies offering a large number and wide range of vehicles for rental.
0	28	0	28	Additionally, there are numerous car rental agencies located off-site which provide free airport transfers from their location and may offer lower prices well.
1	28	1	28	The best and cheapest way to get around Paris is on foot, and secondly, using the Metro which is €2.10 for a one-way trip of any length.
0	29	0	29	Paris walking 101
0	29	0	29	To get a great orientation of the city on foot while seeing many of Paris' major sights, you can do a West to East walk along the Axe Historique from the Arc de Triomphe to Île de la Cité (Notre Dame).
1	29	1	29	This walk takes about 1-2 hours without any stops.
0	30	0	30	Start at the top of the Champs Elysées (at the Arc de Triomphe) and begin walking down the Champs Elysées towards Place ('square') de la Concorde.
0	30	0	30	Walking in Paris is one of the great pleasures of visiting the City of Light.
1	30	1	30	It is possible to cross the entire city in only a few hours, but only if you can somehow keep yourself from stopping at numerous cafés and shops.
0	31	0	31	In fact within a few years walking combined with biking and the Metro may be the only way to get around the very centre of Paris as plans develop to reduce access to cars in the city centre.
0	31	0	31	The smartest travellers take advantage of the walk-ability of this city, and stay above ground as much as possible.
0	31	0	31	A metro ride of less than 2 stops is probably best avoided since walking will take about the same amount of time and you'll be able to see more of the city.
1	31	1	31	That said, pay attention to the Métro stations that you may pass by on your journey; the Métro network is very dense within the city and the lines are virtually always located directly underneath major boulevards, so if you become lost it is easy to regain your bearings by walking along a major boulevard until you find a Métro station.
0	32	0	32	You may have heard of the hazard of walking into dog droppings in Paris.
0	32	0	32	The problem is now virtually nonexistent due to fines as high as €180 and extensive street cleaning operations.
1	32	1	32	It's always fun to experience the city by foot, and there are numerous walking tours around Paris, whether self-guided (with the help of a guidebook or online guide) or with a touring guide (booked through your travel agency or hotel).
1	33	1	33	The city is best explored by foot, and some of the most marvelous memories you will have of Paris is walking through secret found places.
0	34	0	34	Pedestrian call buttons at crosswalks are activated by pressing the button underneath the call button box.
0	34	0	34	Paris has an excellent underground train system, known as the Métro (short for Chemin de fer métropolitain, Metropolitan Railway).
0	34	0	34	"Although you will probably take the RER suburban train from the airport to Paris, don't be confused: RER is a French-language acronym that translates to ""Regional Express Network,"" and is the suburban train network mostly used by commuters."
0	34	0	34	"Look for the Métro stations, marked with a large ""M"" sign or with an old-styled sign saying ""Métropolitain""."
0	34	0	34	There are 17 Métro lines (lignes) (1-14, 3bis, and 7bis) on which trains travel all day at intervals of a few minutes.
0	34	0	34	Trains usually come 2–3 minutes apart during rush hour and 5–10 minutes apart during other times, depending on the line.
0	34	0	34	The service starts on each end of every line at 05:30, and the last metro arrives on each end at 01:15 (service ends an hour later on Friday and Saturday nights, and the day before a holiday), stopping at all stations on the line.
1	34	1	34	Some lines have rare trains that terminate at an intermediate station; if that happens, get off the train with the rest of the crowd and board the next train on the same track or on the other side of the platform (the driver will usually make an announcement in French).
0	35	0	35	Lines 7 and 13 have a fork, so if you take line 13 north of La Fourche or line 7 south of Maison Blanche, make sure to board the train for the correct destination which is indicated by a lit arrow on the sign in the middle of the platform and on colour-coded binders in each carriage.
0	35	0	35	Times for trains can be seen on an electronic scroll board above the platform.
1	35	1	35	Scheduled times for first and last trains are posted in each station on the centre sign.
0	36	0	36	Generally, except for early and late hours, travellers should not worry about specific Metro train times; just get to your station and take the next train.
0	36	0	36	The lines are named according to the names of their terminal stations (the end of the line).
0	36	0	36	"If you ask the locals about directions, they will answer something like: take line number n towards ""end station 1"", change at ""station"", take the line nn towards ""end station 2"" etc."
0	36	0	36	The lines are also colour-coded.
1	36	1	36	Changing metro lines might be difficult at times for visitors travelling to or from the airport or train stations with heavy luggage or those with impaired mobility, especially at major metro intersections.
0	37	0	37	Moving from one platform to another generally involves walking up and down multiple flights of stairs.
0	37	0	37	Very few stations have elevators (only the newest line 14 is wheelchair-accessible at all stations).
0	37	0	37	Only the busiest ones have escalators.
0	37	0	37	It might be a good idea to check out the bus routes and timings and see if one can find a convenient bus connection.
0	37	0	37	In addition, there are five commuter train lines that cross Paris: RER A, B, C, D, and E. RER trains run at intervals varying from about 3 minutes (RER A) to 6 minutes (RER D), and stop at every station within Paris.
1	37	1	37	"The rest of the regional network, called ""Transilien"", departs from the main train stations (Lyon for line R, Est for line P, Nord for lines H and K, St-Lazare for lines J and L, Montparnasse for line N) and La Défense (line U)."
0	38	0	38	Trains can run up to every 5 minutes during rush hour, and you will never have to wait for more than 1 hour between two trains, even on the least served lines in the evening or on the weekend.
0	38	0	38	Do note that the Transilien is marginally less crowded than the RER and even the Metro.
0	38	0	38	RER and Transilien will stop at every station within Paris (zone 1), but may skip stations outside Paris, so if you're going to the suburbs make sure your RER stops where you need!
0	38	0	38	Information about the stops to be made by the next incoming train is presented on a separate board also hanging from the ceiling.
0	38	0	38	Four letter codes (KRIN, DIPA, TORE, etc.) are used for the RER and Transilien trains; the first letter indicates the station where the train terminates, and the other three indicate the route and stops.
0	38	0	38	Each line has its own nomenclature.
1	38	1	38	You can look up what these codes mean on information panels in the station, but the easiest and fastest way is often to check the information screens along the platforms.
0	39	0	39	The Métro and RER move staggering numbers of people into, out of, and around Paris (6.75 million people per day on average), and most of the time in reasonable comfort.
0	39	0	39	Certain lines, however, are operating at or near capacity, sometimes being so full that you'll have to let one or two trains pass before being able to board.
0	39	0	39	If you can help it, avoid Métro lines 1, 4, and 13 and RER line A and B during rush hours as these are the most congested lines in the system.
0	39	0	39	RATP operates the metro, buses, and about half of the RER A and B.
1	39	1	39	The rest of the RER, as well as Transilien, is operated by SNCF.
0	40	0	40	However, both companies take the same tickets, so the difference is of little interest for most people except in case of strikes (RATP may strike without SNCF doing so or the other way round).
0	40	0	40	You will also see reference to Île-de-France Mobilités, the authority that controls and coordinates the different transport companies operating in the Île-de-France region, which includes Paris.
1	40	1	40	It provides information for all public transport services operating in the region including all ticket options.
0	41	0	41	The Île-de-France region is divided into 5 concentric zones for fare purposes.
0	41	0	41	Paris represents zone 1, all of Paris' immediate neighbours (including Vincennes and Saint-Denis) are in zone 2, La Défense is in zone 3, Orly and Versailles are in zone 4, and Fontainebleau, Provins, Disneyland and Charles de Gaulle airport are in zone 5.
0	41	0	41	"The few stations outside Île-de-France that are served by the Transilien system are ""hors tarification Île-de-France"", meaning it is necessary to buy a special fare not affected by the zonal system."
0	41	0	41	Stations have both ticket windows and automatic vending machines.
1	41	1	41	The automatic vending machines accept credit cards or coins, only some take notes.
0	42	0	42	To use euro bills or a credit card with a magnetic stripe, it is necessary to make the purchase from the ticket window.
0	42	0	42	Some automatic vending machines do not give change, so use exact change or go to the ticket window.
0	42	0	42	If you look at the machines closely, you may find one in the group that takes euro bills and will give change; these machines can be found at major or touristy stations such as Tuileries, Gare de Lyon or La Défense-Grande Arche.
0	42	0	42	A single Ticket t+ allows you to:
1	42	1	42	A single paper Ticket t+ costs €2.10 (no longer sold on buses).
0	43	0	43	A single paper Origin-Destination Ticket allows you to make a journey beyond (and including) zone 1.
0	43	0	43	Price is distance-based, with capping at €5 (except to/from Charles de Gaulle airport).
0	43	0	43	You can also purchase a carnet of 10 (20% discount).
0	43	0	43	Tarif réduit tickets may be purchased for children under the age of 10 (50% discount for a single, 60% discount for a carnet of 10).
1	43	1	43	"If your Origin-Destination Ticket leaves from or goes to zone 1, or includes a transfer ""via section urbaine"", you can also connect with any metro or RER lines downtown before/after your main trip to/from the suburbs."
0	44	0	44	In particular, the airports and the Versailles Palace are not within zone 1, so you'll need to purchase Origin-Destination Tickets to reach these locations.
0	44	0	44	The Navigo Easy Travel Card is a smart card that stores Ticket t+ (Origin-Destination Tickets will be available soon).
0	44	0	44	The card is available at ticket windows for €2, no ID or photograph required.
0	44	0	44	The card can be topped up at ticket windows, automatic vending machines or via compatible smartphones using the Île-de-France Mobilités or Bonjour RATP apps.
0	44	0	44	A single ticket costs €1.90 (cheaper than the paper version).
1	44	1	44	A carnet of 10 tickets costs €16.90 (cheaper than buying single tickets).
0	45	0	45	Tarif réduit tickets may be purchased for children under the age of 10 but only in a carnet of 10 for €8.45.
0	45	0	45	The Navigo Découverte Travel Card is a smart card that stores Weekly or Monthly Tickets, but not Ticket t+ or Origin-Destination Tickets.
1	45	1	45	The card is available at ticket windows for €5, you will need to write your name and put a photo on it otherwise it will be considered invalid.
0	46	0	46	The card can be topped up at ticket windows, automatic vending machines or via compatible smartphones using the Île-de-France Mobilités or Bonjour RATP apps.
0	46	0	46	The Weekly Ticket costs €30 for all zones (you can buy tickets for the current week up till Thursday inclusive.
0	46	0	46	Tickets bought from Friday onwards are valid from the following Monday.
0	46	0	46	Ticket validity always ends at midnight on Sunday).
0	46	0	46	The Monthly Ticket costs €84.10 for all zones (will have to start on the 1st day of the month).
0	46	0	46	"You can choose between zones 2–3, 3–4, 3–5, 4–5, or ""all zones"", but most visitors to Paris will simply choose ""all zones""."
0	46	0	46	Weekend travel is free throughout the entire Île-de-France region for passengers holding a Monthly Ticket, despite which zones are covered during the week.
1	46	1	46	Weekly and Monthly Tickets allow you to reach Orly (zone 4) or Charles de Gaulle (zone 5) airports with any public transit line, except for Orlyval light-rail to Orly airport where it's not valid.
1	47	1	47	All Navigo cards can store a Day Ticket, allowing unlimited travel on the metro, RER, Transilien, bus and tram networks between 00:00 and 23:59 on any given day.
0	48	0	48	The price varies depending on the zones you wish to cover.
0	48	0	48	Prices range from €8.45 (zones 1-2) to €20.10 (zones 1-5).
1	48	1	48	It is NOT valid on Orlyval, but it is valid on other airport links (RER B, Roissybus, RER C, Orlybus) if the pass includes the appropriate zones.
0	49	0	49	For travellers under the age of 26, all Navigo cards can store a Jeunes Week-end Under-26 Ticket, allowing unlimited travel on the metro, RER, Transilien, bus and tram networks between 00:00 and 23:59 on weekends or holidays.
0	49	0	49	The price varies depending on the zones you wish to cover.
0	49	0	49	Zones 1-3 is €4.60, zones 1-5 is €10.10 and zones 3-5 is €5.90.
0	49	0	49	It is NOT valid to/from the airports on RER B, Roissybus, Orlybus or Orlyval, but it is valid on local links such as T7 and RER C to Orly and bus 350 or 351 to Roissy.
0	49	0	49	RATP and SNCF sell passes dedicated to tourists called Paris Visite, more expensive than the one they offer to locals, but they do include something more (a map, and some discounts on selected attractions).
0	49	0	49	Depending on which attractions you consider visiting, it can be an attractive option... or not.
0	49	0	49	Although not as good a deal for adults in most cases as the Navigo Day Ticket, the Paris Visite passes might still be a bargain for kids of ages 4–11 for trips on Monday-Friday (when the Jeunes Week-end is not valid), starting at €6.75 (child 4-11) per day for travel within zones 1–3.
0	49	0	49	The zone 1-5 ticket (adult €28.50 per day) is valid on Orlyval but there are cheaper ways of getting from Orly airport.
0	49	0	49	Beware that traveling without a ticket will get you fined, and the packs of inspectors who roam the system show no mercy to tourists pleading ignorance.
0	49	0	49	Keep your ticket with you at all times as you may be checked.
0	49	0	49	You will be cited and forced to pay on the spot if you do not have a ticket.
0	49	0	49	The most likely spots for being checked are just behind the turnstiles at big métro stations or during métro line changes (correspondances).
0	49	0	49	RATP agents may be present in the métro stations even on Sunday nights.
1	49	1	49	Some larger stations have secondary entrances, where there is no ticket booth.
0	50	0	50	These are labelled voyageurs munis de billets (passengers with tickets).
0	50	0	50	When entering the turnstile with a ticket or Navigo card, it will only work once for that particular station and can only be reset if you use it at another station.
1	50	1	50	Once you have passed your ticket or Navigo card, promptly move through the turnstile as it will not let you through if you attempt to use it again.
0	51	0	51	Avoid suburban charges
0	51	0	51	Holding a ticket or a Navigo card for zone 1-2 (inside the Paris area) allows you to use any metro station, regardless of its actual zone.
0	51	0	51	For example, if you want to go to La Défense (zone 3) from Châtelet, you should take the Métro (Line 1).
0	51	0	51	You can take the RER A (and save a few minutes), but you have to pay an additional fare because of the zone system for RER.
0	51	0	51	Each station displays a detailed map of the surrounding area with a street list and the location of buildings (monuments, schools, places of worship, etc.,) as well as exits for that particular metro.
