boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	9	0	9	"In 1920, the last of the annexations of towns surrounding Berlin created the administrative borders it has today, then known as ""Groß-Berlin"", or Greater Berlin."
0	9	0	9	The Weimar era was probably the high point in both the importance of Berlin and its reputation in the world.
0	9	0	9	The city's population grew to 4 million people.
0	9	0	9	It was one of the most populous and influential cities in the world, only exceeded in population by New York City and London.
0	9	0	9	In area, Groß-Berlin was the second biggest city in the world behind only Los Angeles.
1	9	1	9	Almost all politicians, intellectuals, artists, scientists and other public figures known during the Weimar Republic lived and worked in Berlin.
0	10	0	10	It was here that the theatres, cabarets and cinemas brought German culture to a frenetic flourishing that was suddenly and violently ended with the Nazi takeover.
0	10	0	10	Potsdamer Platz (site of one of the first traffic lights in the world) was considered one of the places in Europe with the densest traffic.
1	10	1	10	The rapidly developing S-Bahn (electrified in that era) and U-Bahn mass transit systems were seen as models for the world with few equals.
0	11	0	11	Tempelhof Airport (then without its iconic terminal building which was built by the Nazis) was seen as one of the best airports in Europe, and its connection to the U-Bahn showed the way for all major airports to come.
0	11	0	11	Berlin was also a bustling multicultural place with people from all over the world contributing to its cultural and economic output.
0	11	0	11	Rampant inequality, however, meant that not everybody participated in the boom.
0	11	0	11	The economic crisis of 1929 and the subsequent austerity measures hit the poorest disproportionately hard.
0	11	0	11	Housing was scarce in the city, and apartment blocks intended to remedy this were built.
0	11	0	11	"Six groups of these buildings have been declared UNESCO World Heritage Sites under the name ""Berlin Modernism Housing Estates""."
0	11	0	11	The takeover of Germany by the Nazis in 1933 meant a break for the culture of Berlin.
0	11	0	11	Many of the intellectuals and artists who had been drawn to the liberal and progressive metropolis had to flee, were imprisoned by the Nazis or otherwise silenced.
0	11	0	11	The vibrant gay scene which had existed more or less openly despite laws banning male homosexuality was brutally suppressed by the Nazis.
0	11	0	11	Until 1933 Berlin felt a world apart from the rising Nazi threat emerging from more rural areas.
0	11	0	11	It seemed almost as a foreign invasion when the Nazis took power and asserted their brutal regime in Berlin and the rest of Germany.
1	11	1	11	"The Nazis wanted to redesign Berlin into ""World Capital Germania"", but the war put an end to those plans."
0	12	0	12	The Nazi buildings that remain were built before the war and are not always associated with them, such as the Olympic Stadium (built for the 1936 games), and the terminal building for Tempelhof Airport.
0	12	0	12	Berlin was hit hard and repeatedly by a series of aerial bombardments during World War II that levelled a lot of the city.
0	12	0	12	In the last months of the war, Berlin was at the heart of one of the bloodiest battles of the war as several Soviet generals raced one another to get to Berlin first because Stalin believed the Americans and British intended to conquer Berlin as well.
1	12	1	12	"A ""whispered joke"" making the rounds at the time among Germans said the war would be over when the Volkssturm (old men and teenagers - Hitler's last ""soldiers"" of any kind) would take the S-Bahn to the front."
0	13	0	13	The iconic photo of a Soviet soldier raising the red flag on the Reichstag dates to that era, and graffiti made by Soviet soldiers in 1945 can still be found in the Reichstag Building.
0	13	0	13	"Some foreign tourists like to ask where the Führerbunker is, but like other potential ""shrines to Nazism"" it was levelled by the Allies and is now the site of a parking lot."
0	13	0	13	"The Topographie des Terrors (""Topography of Terror"") in central Berlin is an open-air exhibit that gives backgrounds on the sites of various Nazi offices in Berlin and which atrocities were directed from where."
0	13	0	13	Berlin was divided into four sectors in accordance with the agreements of Yalta and Potsdam.
1	13	1	13	While the powers had planned to jointly administer Berlin and Germany, it broke down with the Soviet blockade of the Western sectors, and then with the Berlin airlift.
0	14	0	14	West Berlin had to be supplied by the western allies through the air.
0	14	0	14	The airlift, including the dropping of small packets of candy on makeshift parachutes, endeared people in West Berlin to the Western allies, and eventually forced the Soviets to end the blockade.
0	14	0	14	"Despite the name ""raisin bomber"", the single most common good by net tonnage was coal."
0	14	0	14	Because the sectors were cut off from Soviet-occupied electricity lines, the planes also flew in an entire power plant and subsequently the fuel for it, but most coal was used to heat private homes.
0	14	0	14	West Berlin later became a part of West Germany in fact if not in name: it sent non-voting delegates to the Bundestag who were nominated by the Berlin parliament rather than elected by the people; similarly all federal laws had to be approved by the Berlin legislature, which usually happened without any real vote or discussion.
0	14	0	14	"Berlin remained the last open crossing in the increasingly militarised and airtight ""inner-German"" border."
0	14	0	14	"On 13 August 1961, the East German (GDR) leadership closed the border just weeks after East German leader Walter Ulbricht said in a press conference ""Niemand hat die Absicht eine Mauer zu errichten"" (nobody has the intention of building a wall)."
0	14	0	14	The border was fortified more and more in the ensuing years with several walls.
1	14	1	14	The concrete wall was soon covered in graffiti on its western side.
0	15	0	15	The side was in East Berlin, but neither the East German nor the West German authorities were willing or able to police it.
0	15	0	15	While there was an effort in the west to preserve historic buildings which had survived Allied bombardment, the GDR tore down buildings that might have been salvageable.
0	15	0	15	The Stadtschloss was seen as a remnant of feudalism and was replaced with the Palast der Republik which housed the GDR Parliament.
0	15	0	15	It was torn down after 1990 due to its political associations and asbestos content.
1	15	1	15	A new Stadtschloss at the same site, housing the Humboldt forum, opened in 2020.
0	16	0	16	The rebuilding of a feudal monument on the site of east Germany's most notable representative building was seen as a dubious political statement, and was controversial because of the questionable way in which many of the exhibits were acquired during the colonial era.
0	16	0	16	The partition also led to a unique development, especially in the Western half.
0	16	0	16	"West Berlin never legally belonged to the Federal Republic of Germany, even though it ""voluntarily"" applied most West German laws."
0	16	0	16	A prohibition on joining the military made it a place for many students and radicals or people who wanted to avoid the draft to go.
0	16	0	16	The student revolts of 1967/68 mostly took place here.
0	16	0	16	It was here that young Benno Ohnesorg was shot during a protest against the Shah of Iran in 1967.
0	16	0	16	This galvanised a movement against continued presence of Nazi elites, the Vietnam War and several - perceived or real - birth defects of the young German Federal Republic.
0	16	0	16	This movement, retroactively called die 68er (the 68ers), was most prominent in Berlin.
0	16	0	16	Its leader, Rudi Dutschke, an East German emigrant from Brandenburg.
0	16	0	16	In this era, Kreuzberg, a part of which was surrounded by the wall on three sides, became a hotbed of leftist activism.
0	16	0	16	There were frequent clashes with police, which have been occasionally repeated since reunification.
0	16	0	16	During partition, artists like David Bowie came to Berlin for inspiration.
1	16	1	16	A stop at landmarks symbolic of the division became a mainstay of foreign state visits to the city.
0	17	0	17	"Ronald Reagan famously stood in front of the Brandenburg Gate, made inaccessible by the Wall, when he said ""Mister Gorbachev open this gate; Mister Gorbachev tear down this wall."""
0	17	0	17	People fed up with the situation in East Germany - and encouraged by Gorbachev's policy of glasnost and perestroika - took to the streets in increasing numbers in 1989.
0	17	0	17	There was a large demonstration at Alexanderplatz in October 1989.
0	17	0	17	On 9 November 1989, GDR press secretary Günter Schabowski read aloud a new decree regarding an opening of the border during the first-ever live GDR press conference.
0	17	0	17	"On the subsequent question of when it would enter in force, he replied ""sofort, unverzüglich"" (i.e. immediately)."
0	17	0	17	While the people who had drafted the new decree had not intended for immediate entry into force, Schabowski had been kept out of the loop regarding that crucial detail.
0	17	0	17	This slip-up led to people flocking to the border post in the belief the Wall had fallen.
0	17	0	17	"The overwhelmed guards had no choice but to open the border, and this day became known as the ""fall of the Berlin Wall""."
0	17	0	17	The Wall was torn down in the ensuing days and weeks.
0	17	0	17	Events began moving fast, and after elections resulted in a clear pro-unification majority, East Germany joined West Germany on 3 October 1990, just days ahead of what would have been the 41st anniversary of the GDR.
1	17	1	17	Berlin became the capital of reunified Germany and most government institutions moved there in 1998.
0	18	0	18	Despite its almost total lack of industry (what survived the war either left West Berlin or was nationalised in East Berlin and mostly went bankrupt during 1989/90), Berlin is a major draw for immigrants, particularly the young and well-educated.
0	18	0	18	Unlike virtually all major capitals, Berlin is slightly less well-off than the national average, and thus has had comparatively affordable rents and costs of living during the postwar era, albeit with a steep upward trend catching up to its peers by the 2020s.
0	18	0	18	This has combined to make Berlin one of the centres of the startup phenomenon.
1	18	1	18	"The ""rent question"" has come to dominate Berlin politics in the 2020s with a Berlin-based rent control law struck down by the Constitutional Court on the grounds that a state government didn't have that authority (only the federal government does) and a plebiscite in the works that would expropriate big private real estate companies which had bought up a lot of Berlin housing stock cheaply in the neoliberal 2000s."
0	19	0	19	While the Wall is now fallen longer than it ever stood, and some scars of partition took only weeks or months to mend, there are still visible signs of where the border once was.
0	19	0	19	Some are seemingly innocuous like the lack of trams in the old West or the colour of street lights, but some are kept in place on purpose to remind locals and visitors alike of that phase of history.
0	19	0	19	After reunification, there was an iconoclasm of all things GDR.
0	19	0	19	While many things (particularly the monuments to the Soviet soldiers) were kept, the most notable victim of a drive to tear down all relics of Communist government was the Palast der Republik.
1	19	1	19	It was torn down in part because of asbestos contamination, but also to restore the former Prussian Stadtschloss, which had been torn down to make way for the GDR reorganisation of the city.
0	20	0	20	Berlin is at a transition point between temperate oceanic and continental climates, meaning warm summers and cold winters.
0	20	0	20	Nighttime temperatures typically fall below freezing in the winter, and snowfall is a regular occurrence, though the snow rarely accumulates for more than a few days.
0	20	0	20	Summers are typically pleasant, with daytime temperatures typically in the low 20s, and nighttime temperatures staying above 10 °C.
0	20	0	20	Berlin is a rather windy city, though by no means as windy as coastal cities like Hamburg or Lübeck.
0	20	0	20	A wind-stopping jacket comes highly recommended, especially during autumn and spring.
0	20	0	20	"As a city that grew from an assortment of minor towns in a backwater of Europe to the third biggest city in the world in barely more than two centuries, Berlin has always been a place where being ""from elsewhere"" was the rule rather than the exception."
0	20	0	20	During GDR times, East Berlin attracted many people from the countryside and other cities as new housing was built at a faster rate there to alleviate the housing shortage.
0	20	0	20	Furthermore, Berliners often enjoyed slightly fuller shelves and shorter lines in supermarkets than other East Germans.
1	20	1	20	In the West, some people left Berlin due to its isolation, and others came in due to the exemption from the draft.
0	21	0	21	Since reunification, Berlin's Jewish community has been growing because of immigration from the former Soviet Union, and because some young Israelis find Berlin a better place to live (and party) than Tel Aviv, Haifa or Jerusalem.
0	21	0	21	Today Berlin draws people from Germany and from all over Europe, particularly the south of the continent.
0	21	0	21	You will find a diaspora of very close to every ethnicity, religion and national origin in Berlin.
0	21	0	21	This means that Berlin is able to constantly reinvent itself, but a Berliner born-and-raised is something of a rare sight outside some outlying neighbourhoods.
0	21	0	21	Nowadays the conflicts between Easterners and Westerners are often replaced by jokes about Swabians, who have a reputation for thriftiness, uptightness and an audible dialect.
0	21	0	21	Many Swabians have flocked to neighbourhoods like Prenzlauer Berg, and the welcome hasn't always been warm.
0	21	0	21	"Make no mistake, however, often those complaining the loudest about ""Swabians"" or gentrification are relatively recent arrivals themselves."
0	21	0	21	"Berliners are notorious for a certain type of ""humour"" that can come across as just plain rudeness to those not accustomed to it."
0	21	0	21	The stereotypical Berliner has a reputation for impolite directness even among Germans who in general see little use in pleasantries and small talk.
0	21	0	21	Berliners will also frequently complain about supposed or real government incompetence which they find evidenced in everything from trash on the streets or a delayed bus to the woes during the construction of the new airport or the understaffed civil service.
1	21	1	21	However, it is generally not seen favourably when out of towners start joining the complaints.
0	22	0	22	Berlin is also a remarkably irreligious city with only about a quarter of the population belonging to either the Protestant or Catholic Church as tracked for tax reasons.
0	22	0	22	"Media – especially those of a conservative bent or based in mostly Catholic southern Germany – have consequently taken to calling Berlin the ""capital of atheists""."
1	22	1	22	Nevertheless, Berlin also has a large Muslim population, and you can meet people from every religion in Berlin.
0	23	0	23	From 1871 to 1940, Berlin was a centre for major German industrial companies and the administrative headquarters of many companies in all fields.
0	23	0	23	However, soon after the Second World War ended, many of these companies moved south or west, went bankrupt, or were nationalised in the GDR.
0	23	0	23	Berlin consequently became a centre of research, rather than of production.
0	23	0	23	"West Berlin had a special subsidy for ""Berlin-made"" industrial products during partition, but those were usually products which had the bare minimum of production occur in Berlin to benefit from the subsidy and almost all of those schemes ceased the moment the subsidy was ended after reunification."
0	23	0	23	While some company headquarters have moved to Berlin since reunification in 1990, the dominance of the capital is much less pronounced in the German economy than in that of most other European countries.
0	23	0	23	Despite the economic boost resulting from the country's capital moving back to the city, Berlin's unemployment rate soared over 10% from 2000 to 2010.
1	23	1	23	Berlin today is known in Germany for being a centre of creative branches such as design and arts of all kinds; you will see a lot of people working with Notebooks in some coffee shops.
0	24	0	24	"Since reunification some companies have established head offices in Berlin but in many cases those exist primarily to have a ""representative"" address on the letterhead and a lot of administration, let alone development or production is still done outside Berlin."
0	24	0	24	"In what many Berliners hope to be a sign of a trend change, Berlin founded industrial conglomerate Siemens is once again moving into its 1920s ""Siemensstadt"" in the 2020s to have a capital location for research, administration and production."
1	24	1	24	As Berlin grew from several different towns and villages, there is not one centre per se but rather several centres which can make orientation a bit difficult.
0	25	0	25	The apocryphal adage about Washington DC's street layout being designed to confuse invading armies could apply to Berlin as well, if it were designed by anybody to do anything at all.
0	25	0	25	Berlin's streets are confusing and follow no logic to speak of, owing to the development of the city and to decades of partition.
0	25	0	25	Cardinal directions are of little use: almost nothing is aligned straightforwardly east–west, nor north–south, not even the former border.
1	25	1	25	Street signs therefore usually bear the names of boroughs and sometimes local landmarks.
0	26	0	26	There may be different streets of the same name scattered across the city.
0	26	0	26	"For example, there are at least three streets named ""Potsdamer Straße"": one in Lichtenrade, one in Zehlendorf and another one in Giesendorf."
0	26	0	26	This is not an uncommon thing in Berlin in part due to it having been a bunch of separate cities and villages.
0	26	0	26	Some of the more common names have since been changed, but by far not all of them.
0	26	0	26	It is a good idea to always keep in mind which district you are travelling to.
0	26	0	26	German postal codes are pretty fine-grained and usually the same street-name should not appear twice in the same code, so try and use the full address with postal code and/or district.
0	26	0	26	Taxi drivers somehow have to (and usually do) know most of those strange and repeating street names.
1	26	1	26	"As Istanbul-born comedian Serdar Somuncu quipped with regard to the many Turkish-descendant taxi drivers, ""A German wouldn't go to Istanbul to become a taxi driver, yet countless Turkish taxi drivers get people to one of the three dozen Goethe Straßen in Berlin without fail every day""."
0	27	0	27	House numbers do not necessarily run in the same direction (up or down) everywhere.
0	27	0	27	On a lot of streets, the numbers ascend on one side and descend on the other.
0	27	0	27	So to avoid getting you lost, you should check the numbering scheme first: you can find the name of the street at nearly every street corner.
1	27	1	27	The same sign will usually state the range of house numbers in that segment.
0	28	0	28	Berlin's U-Bahn and S-Bahn bear the scars of decades of partition and of post-reunification lack of funds.
0	28	0	28	They originated as a hodgepodge of lines with different loading gauges constructed by private companies and then-independent cities.
0	28	0	28	Routes are indicated by number and the name of their endpoint, so memorise them lest you want to go many kilometres in the wrong direction.
0	28	0	28	A good public transport map comes in handy, and several institutions hand out city maps with urban rail stops indicated on them.
0	28	0	28	The U-Bahn, S-Bahn and, in the former East, Straßenbahn (tramway) are still a good way to get around.
0	28	0	28	The buses are also clean, reliable and relatively fast.
0	28	0	28	Berlin probably reached its cultural peak in the 1920s, although since then many artists took a lot of inspiration from the divided years.
0	28	0	28	Here are just a few books and films to introduce you to Berlin:
1	28	1	28	There are countless musical tributes to Berlin, many of which praise the imperfections that are characteristic of the city.
0	29	0	29	This is just a small selection:
1	29	1	29	Berlin is a centre of electronic music of all kinds, and its legendary clubbing scene attracts people from around the globe.
0	30	0	30	The movie Berlin Calling, with music by Paul & Fritz Kalkbrenner (the former also playing the main role), is a celebration of this part of Berlin culture.
0	30	0	30	Signage and automatic announcements are often available in English, and possibly other languages besides German.
0	30	0	30	Most signage related to the partition era is available in all three languages of the former occupiers (French, Russian and English).
0	30	0	30	There are, however, surprisingly many people who speak little or no English, in particular among the elderly and people who grew up in the East, where Russian was taught in schools.
0	30	0	30	This does not necessarily keep them from attempting to speak English with you if they notice an accent or halting German.
0	30	0	30	A lot of place names can be a bit tricky even to fluent German speakers as they are of Slavic origin.
0	30	0	30	"The widespread -ow ending is to be pronounced /o:/ like a long German ""o""."
1	30	1	30	"Saying ""Pankoff"" or ""Rudoff"" will mark you as an out-of-towner and might cause jokes at your expense."
0	31	0	31	"People who work in public transit and the tourism sector are now expected to speak at least some English, but they may not necessarily have much patience explaining the same thing over and over to tourists every single day, even when it's their job to do so, and the aforementioned Berlin rudeness / ""humour"" might come through when dealing with tourists."
0	31	0	31	Immigration and the Erasmus programme mean there are several other languages widely spoken.
0	31	0	31	In particular, there are some 200,000 people of Turkish origin living in Berlin, mainly in the western districts.
0	31	0	31	But don't assume someone speaks Turkish well (or at all) just because they have a Turkish surname.
1	31	1	31	Foreign students originate from all over Europe, but Spanish, Greek and Italian speakers are especially numerous.
0	32	0	32	As many students in Berlin are either Erasmus students or have been abroad elsewhere, you can reasonably expect students to speak at least passable English and often another European language.
0	32	0	32	The Berlin dialect (Berlinerisch) is still spoken by many people, particularly in outlying districts and neighbouring Brandenburg.
1	32	1	32	Dialect is usually more pronounced in the East and some words are almost entirely unknown even in West Berlin.
0	33	0	33	Some words used in the Berlin dialect:
0	33	0	33	You may also want to consider flying in to the airports of Hamburg, Frankfurt or Hanover.
0	33	0	33	From there you can take a (high-speed) train or intercity bus to Berlin.
0	33	0	33	The nearby airports of Leipzig and Dresden have fewer scheduled flights.
0	33	0	33	"The airport is in Fare Zone C of the Berlin public transit fare system, so you will have to use a ticket valid in BC (not valid for entering the central ""A"" zone) or ABC for €4.00 (August 2023)."
1	33	1	33	"Tickets valid only in AB or the DB ""City Ticket"" are not valid for travel to the airport and you are subject to a €60 fine (January 2023) if caught using the wrong ticket or no ticket at all."
0	34	0	34	There are also 24-hr tickets and 7 day tickets available.
0	34	0	34	From Terminal 1: The building that houses Terminal 1 also houses the annex Terminal 2 used by some low-cost carriers and will house Terminals 3 and 4.
0	34	0	34	It is served by 52.36428413.5081572 Berlin Brandenburg Airport railway station.  .
0	34	0	34	As Terminal 1 is served by more airlines and by higher prestige full service carriers, there is a bigger assortment of transportation options.
0	34	0	34	"There is a ""Flughafen-Express"" (FEX) or Airport Express to Berlin Main Station (Hbf) via Ostkreuz and Gesundbrunnen which is the fastest option to the main station from the airport."
0	34	0	34	There are also several long-distance IC lines going to destinations like Dresden or Rostock - they also stop at the main station but cannot be used with an ABC ticket.
1	34	1	34	After having served the Terminal 5 station, S9 and S45 also stop at the terminal 1 station (though they serve one intermediate station in between).
0	35	0	35	Bus X7 also serves Terminal 1.
1	35	1	35	From the airport by car: Should you wish to drive from the airport, use A113 and follow signposting.
0	36	0	36	Berlin's traffic is becoming a major issue, so think twice before using your car.
0	36	0	36	The central station 52.5254913.369133NOT
0	36	0	36	EXISTING LISTING IMAGE Hauptbahnhof (Central Station) together with 52.4754913.364744 Südkreuz (Southern Cross, formerly Papestraße) and 52.5100113.434545 Ostbahnhof (Eastern Station) — plus minor 52.5493913.388786 Gesundbrunnen in the north and 52.5347313.198397
0	36	0	36	Spandau in the west — forms the backbone of all connections.
0	36	0	36	All are connected to S- or U-Bahn.
0	36	0	36	All trains stop at Hauptbahnhof and a second major hub (depending on your itinerary).
0	36	0	36	Regional trains stop at several stations within Berlin, almost all of them also at Hauptbahnhof and all stop at least at one major long-distance hub.
0	36	0	36	The Hauptbahnhof is situated between the S-Bahn stations Friedrichstraße and Bellevue.
1	36	1	36	It is an impressive feat of architecture with many shops, most of them open on Sundays.
0	37	0	37	Given its size, the distances between train platforms are surprisingly short.
0	37	0	37	However, try to avoid tight connections, as the multilevel layout can be confusing at first and Berlin Hauptbahnhof is a good place to kill half an hour at any rate.
0	37	0	37	The new 'Hauptbahnhof' may appear as 'Lehrter Bahnhof' on older maps.
0	37	0	37	U5 connects the Hauptbahnhof to Alexanderplatz and destinations further east (older guides might state U55 instead which has been merged into the lengthened U5 in 2020).
1	37	1	37	Four S-Bahn lines ( S3 , S5 , S7 , S9 ) serve the station as do three tram lines (M5, M8, M10).
0	38	0	38	The tram lines serve the Main Station coming from the East and the M10 also runs west to Moabit (U Turmstraße).
0	38	0	38	"M10 is particularly known as a ""party tram"" due to its route serving several nightlife hotspots and has been the subject of many a newspaper article."
1	38	1	38	"In addition to these transport options mostly oriented East-West a new S-Bahn line, tentatively called ""S21"" is under construction serving as another north–south spine through Hauptbahnhof."
0	39	0	39	During partition Berlin had two main train stations: Zoologischer Garten (practically universally referred to in speech as Bahnhof Zoo or just Zoo) in the West, and Ostbahnhof in the East.
0	39	0	39	"The latter was named ""Hauptbahnhof"" from 1987 to 1998."
0	39	0	39	Since the opening of the Hauptbahnhof, most ICE and international lines no longer stop at Zoologischer Garten, although regional DB services and S+U-Bahn services still stop there.
0	39	0	39	Berlin is served by all the train types Deutsche Bahn (DB) has on offer, including high speed ICE, somewhat slower IC, and EuroCity (EC) operated by DB and other European railway companies.
0	39	0	39	Connections to the rest of Germany are excellent and most of Europe is reachable with one or two changes.
0	39	0	39	While train routes to Berlin suffered during partition, they were a high federal priority following reunification and today Berlin has fast train connections to the west and south.
0	39	0	39	Trains due north and east are still a bit slower.
1	39	1	39	For example, the line to Dresden is slower today than it was in the 1930s when streamlined steam trains plied the route.
0	40	0	40	"Domestic trains to Berlin include ICE services from Hamburg, Munich via Leipzig/Halle, Erfurt and Nuremberg with the fastest trains arriving in Berlin less than four hours after departure from Munich, IC/EC services from Dresden, and several ""regional"" trains, which have more intermediate stops and longer travel time than ICE."
0	40	0	40	Among these the IRE from Hamburg might be of interest due to its cheap fixed price (€19.90 one way, €29.90 round trip).
0	40	0	40	"Berlin is also a stop for several ""ICE Sprinter"" services - ICE trains with fewer or no intermediate stops intended to lure business travellers from planes onto trains with faster travel times."
1	40	1	40	Berlin is also served by a private competitor of DB: Flixtrain, a subsidiary of Flixbus.
0	41	0	41	They run trains from Stuttgart via Wolfsburg, Frankfurt and other stops, from Cologne via Bielefeld, Hanover, and Wolfsburg, from Basel, via Frankfurt, as well as shorter distances from Dresden, and Leipzig with a stop in Wittenberg.
0	41	0	41	In addition to Hauptbahnhof, some Flixtrain trains stop in some of Berlin's other major train stations; Gesundbrunen, Ostbahnhof, Südkreuz, and Spandau.
0	41	0	41	Flixtrain doesn't accept any DB tickets, and the same is true vice-versa.
1	41	1	41	The Austrian railway company ÖBB (under the name Nightjet) runs sleeper trains to Berlin from Vienna (11 hr) and Zürich (12 hr).
0	42	0	42	There are also long-haul sleeper trains from Moscow via Minsk and Brest, run by RZD[dead link] at least once a week, with greatly increased departures during spring and summer.
0	42	0	42	From the other direction, this train originates in Paris the night before, making it a handy overnight connection between the two cities - and the only sleeper train between Germany and France.
0	42	0	42	Apart from a summer-only service from Kaliningrad, there are as of 2017, no other overnight trains from Eastern European and Russian cities.
0	42	0	42	52.507613.27988 Zentraler Omnibusbahnhof (ZOB) (Central Bus Terminal) (in Charlottenburg, Masurenallee.).
0	42	0	42	Long distance buses generally arrive here.
