boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	4	0	11	Mint I can probably just put in- ooh, is that too big as well?
0	4	0	11	Slightly bigger, but I think we need even bigger than that.
0	4	0	11	So, I need to go one up for the mint.
0	4	0	11	We have repotted our mint from this one to this one, And my baby fell over.
0	4	1	12	Why?
0	4	0	12	After you finish repotting you got to water them.
0	4	0	12	There you go.
0	4	0	12	Now, they probably feel better because the sun is pretty hot today.
0	4	0	12	These one has got all these brown spots, I hope it's not that black spot thing I had on my rose plant.
0	4	0	12	I don't know.
0	4	0	12	Maybe I need to go in deeper as well.
0	4	1	13	Okay.
0	4	0	13	It's half an hour later.
0	4	0	13	So, I don't have to separate them or the individual little stalks if they’re too close together.
0	4	0	13	But I still got to separate the majority of them.
0	4	0	13	Not sure how this one's going to go.
0	4	0	13	I'm going to do my best.
0	4	0	13	This one I don't need to repot I’ve learned.
0	4	1	14	However, I did some emergency restoration for this baby.
0	4	0	14	I’ll try and find a picture of him somewhere, but see its base, it's a little bit covered up.
0	4	0	14	I don't know if I did this properly, but he wasn't happy.
0	4	0	14	He was leaning all the way onto one side in this clay pot.
0	4	0	14	So, this is probably my brothers or someone’s, but the problem is they never repotted him or otherwise.
0	4	0	14	Why is that a problem?
0	4	0	14	Because there was silicone (styrofoam*) that it had wrapped all of its roots around.
0	4	0	14	The roots were very strong, so I’m surprised it’s even alive, but it had a baby as well, which I've just tried to put in there, but I don't think I'll live.
0	4	0	14	Look at all this stuff.
0	4	0	14	It was just all clawing around.
0	4	0	14	So, I just did a full out get rid of all the dirt, basically.
0	4	0	14	And I threw him in here and hopefully he’ll live.
0	4	0	14	Side note, you can see how much it covered it.
0	4	0	14	Literally half of the thing was just silicon (styrofoam*) on the bottom.
0	4	0	14	-apart like this.
0	4	0	14	They’re very easy to.
0	4	1	15	So, they haven't- well it’s a low pot, so, I don't expect the roots to be very strong but they're flowering so beautifully, which is amazing.
0	4	0	15	Yay. You can see all six of them and then I'm going to make them all perfect.
0	4	0	15	With the click of my fingers, in a second.
0	4	0	15	There’s that and then with my thing.
0	4	0	15	Omae mou shindeiru- Ta-dah!
0	4	0	15	Okay, so that’s all done.
0	4	0	15	I made a wet- mess- a weste.
0	4	0	15	I watered them because they're very delicate, because their roots are really small.
0	4	1	16	This one, we're going to have to watch keeps falling over.
0	4	0	16	I don't know if I didn't plant it deep enough, I’ll get some consensus, but it looks so lovely.
0	4	1	17	Now, to do the exact same to this one, which I'm not looking to.
0	4	0	17	So, I will do that.
0	4	0	17	I'll just give it a good ol’ shot.
0	4	1	18	This one doesn't spread like the mint through the ground, so, it should be fine.
0	4	0	18	Look at that.
0	4	0	18	Oh my gosh.
0	4	0	18	This poor baby.
0	4	0	18	I don’t have a trowel though.
0	4	0	18	Hopefully, I’m able to just- I don't even know.
0	4	0	18	It's so full.
0	4	0	18	Maybe I’ll just try and rip it apart.
0	4	0	18	Plus they’re overwhelmed so.
0	4	0	18	Look at that.
0	4	0	18	That's clearly too much.
0	4	1	19	You can see all of them now, and, all of this is going to be completed as well.
0	4	0	19	There’s also a chicken.
0	4	0	19	Just prelu- pr-prowling? Pre-luing?
0	4	0	19	Prowsing, the overgrown garden space.
0	4	1	20	[Humming *Jaws* theme] Look at all this soil we’ve used, you’ve got to go in.
0	4	0	20	That's like, there we go, half the bucket maybe?
0	4	0	20	Maybe?
0	4	0	20	Look at it, god damn.
1	5	1	21	Hi! I hope you enjoyed the video.
0	5	0	21	I was hoping to have the plants in a place before I filmed the conclusion, but I can't find anywhere, but I do have an update on what they look like, and they're all thriving really well.
0	5	0	21	As you can see.
0	5	0	21	Well, the basil is fine if looking a bit unwatered, which is my fault because it keeps raining and then not raining.
0	5	0	21	The celosias are good.
0	5	0	21	One of them's fallen over, and the mint is just minting.
0	5	0	21	So, I'm glad that repotting them hasn't killed any of them.
0	5	1	22	Anyway, thank you so much for watching.
0	5	0	22	I hope you enjoyed my first video, I suppose, and if you did like it, feel free to give it a like, a thumbs up, and subscribe.
0	5	0	22	Thank you.
0	5	0	22	Bye.
0	5	0	22	See you next time.
