boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	5	0	5	Not sure if that interests any of you, but that's exciting to me.
0	5	0	5	I have been doing some editing this morning.
0	5	0	5	I edited the last vlog that you all just saw, and I have some main channel editing to do as well.
1	6	1	6	So I'll do that when I get back.
0	6	0	6	But it's so hard because, when it's cloudy outside, all you wanna do is just, like, lay in bed and do nothing, you know?
0	6	0	6	Or, like, sit on the couch and watch movies.
0	6	0	6	But I will persevere because the content ain't gonna edit its itself.
1	7	1	7	This mascara is not doing enough for me, so I need to add some more.
0	7	0	7	I'm gonna add some.
0	7	0	7	I was using the Maybelline Sky High mascara, which is one of my faves, but I feel like I need more volume, so I'm gonna add some of this Ilia Volumizing.
0	7	0	7	I can't use the Ilia one by itself, though, because it smears, like, all over my eyes if I do.
0	7	0	7	It's just not good on its own for my particular face.
0	7	0	7	Anyways, I'm blabbing.
0	7	0	7	Okay, let's see what we can do with this hair. (sighs)
0	7	0	7	There's still so much gel in my hair from yesterday.
1	8	1	8	I have to be very gentle 'cause I have extensions.
0	8	0	8	There's something in my eye.
0	8	0	8	And this is my hairstyle for the day.
0	8	0	8	I'm gonna throw on some earrings.
0	8	0	8	We'll just pop on some little gold hoops.
0	8	0	8	What is going on here?
1	9	1	9	I've got my little tank top and matching hoodie from Parallel Apparel.
0	9	0	9	I did a main channel video, reviewing, like, YouTuber clothing brands, and it's my first time wearing this one out today.
0	9	0	9	And then I just have my airy sweatpants on.
0	9	0	9	These are really comfortable, and they shed a lot, but they're cute.
0	9	0	9	All right, let's get in the car, head out the door, and go get these nails done.
0	9	0	9	Queen of the long intros here.
0	9	0	9	Hi, welcome.
0	9	0	9	(gentle music) All right, that, I tell you what, with, as a person with ADHD, going to the nail salon, oh my god, (gasps) going to the nail salon is, like, the largest test in patience.
0	9	0	9	That took an hour and a half.
0	9	0	9	I don't understand.
0	9	0	9	It was just a fill.
0	9	0	9	I'm so confused.
0	9	0	9	It's like a hard gel fill, but the person who did my nails was very meticulous and did a great job.
1	10	1	10	So no complaints here.
0	10	0	10	Went for like a little blue moment, something springy and fun.
0	10	0	10	Why not, on this just beautiful spring day?
0	10	0	10	"I was listening to the ""Back to the Beach"" podcast, which is the ""Laguna Beach"" rewatch podcast with Kirsten and Steven."
1	11	1	11	Loved that.
0	11	0	11	"But I actually think I'm gonna save some of those episodes because I have, like, a 12 hour plane ride coming up in a few weeks, and so, I think I might, like, watch a ""Laguna Beach"" episode, and then, like, listen to the podcast while I'm on the plane."
0	11	0	11	That might be something fun to do.
0	11	0	11	So yeah, I am going to maybe stop and get some lunch on the way 'cause it's only like 11:40, but I'll probably get hungry in, like, an hour or so.
0	11	0	11	So I might stop and get myself, like, a sweet green bowl, although, I do have stuff to make that at home.
1	12	1	12	So maybe I'll just do that instead.
0	12	0	12	It's the biggest, like, freaking flex of control as an adult, is knowing that you have food at home, but, like, wanting to pick up food when you're out.
0	12	0	12	Anyways, okay, let's head home.
0	12	0	12	(gentle music) (water fizzes) All right, we are out of the bath.
0	12	0	12	Yes, I did take another bath.
0	12	0	12	I would sit in the bathtub for hours and hours and hours every day if I could, like, honestly.
0	12	0	12	I think I sat in there for, like, two hours almost, and it felt like no time at all.
1	13	1	13	It's kind of concerning.
0	13	0	13	But anyways, it's time to make lunch.
0	13	0	13	I think I'm in the mood for, I think I showed this in a recent vlog, but I'm in the mood for, like, a spicy chicken sandwich, which is funny 'cause I haven't made one since I made that vlog, but whatever.
1	14	1	14	I'm talking, like, cafeteria style chicken patties.
0	14	0	14	So I got these spicy chicken patties.
0	14	0	14	I don't know if they're good or not.
0	14	0	14	I'm gonna throw one in the air fryer, and we are gonna have that for lunch.
0	14	0	14	It just sounds really good.
0	14	1	15	(air fryer clatters) (air fryer beeps) In case you're wondering what Moo's hyper-fixation spot of the week is, it's here. (chuckles)
0	14	0	15	Drew put a chair next to his desk.
0	14	0	15	It was the couch in our bedroom for a while.
0	14	0	15	It was the couch, itself, in our living room, the last couple of weeks.
0	14	1	16	It's sometimes under the covers in our bed, but as of today, he will be here for the foreseeable.
0	14	0	16	- [Drew] And he's done that too.
0	14	0	16	- [Carrie] Oh. -
0	14	0	16	[Drew] He's opened the closet to get inside of it.
0	14	0	16	- [Carrie] (laughs) Day in the life of Moo.
0	14	0	16	I'm talking about you.
0	14	0	16	You have anything to say?
0	14	0	16	Okay.
0	14	0	16	And look who's looking a lot better.
0	14	0	16	Hi. And you're cone free.
0	14	0	16	That little pink spot on her eyelid is where they took the tumor off, and it's actually gonna stay pink for like the next four weeks or so, until, like, the original color of her eyelid comes back.
0	14	0	16	But she's cone free. She did it.
0	14	1	17	Let's go outside. Come on.
0	14	0	17	Alright, that's almost done.
0	14	0	17	It has, like, less than a minute left.
0	14	0	17	So I've already shown you this, but here's what I do.
0	14	0	17	It's basically like a McDonald's McChicken, like a spicy McChicken, and we have this iceberg lettuce that I need to use.
0	14	0	17	So first I'm gonna do a little bit of mayonnaise.
0	14	0	17	You can't do too much.
0	14	0	17	Maybe do like a little bit.
0	14	1	18	I mean, is that a lot? I don't know.
0	14	0	18	Whatever. And then I actually, like, dip it in ranch.
0	14	0	18	It's really the only thing I eat ranch with, except maybe, like, boneless barbecue wings.
0	14	0	18	And we're gonna do a little bit of iceberg lettuce.
0	14	0	18	That was way too much, but whatever.
0	14	0	18	I'm gonna wait for that to come out.
0	14	0	18	And then on the side, I'm gonna do a few baby carrots and some crackers and some Bitchin' Sauce.
0	14	0	18	I was gonna do chips, but we're out of them.
0	14	1	19	And also I want to use up this stuff.
0	14	0	19	(air fryer beeps) Oh there it is.
0	14	0	19	We'll do, these are the Simple Mills, almond flour crackers.
0	14	0	19	They're pretty good.
0	14	0	19	So I'll do a few of those.
0	14	0	19	And then we'll put our patty, she's a beaut.
0	14	0	19	And I'm gonna do a little bit of Bitchin' Sauce.
0	14	0	19	This is kind of a very random lunch, but whatever.
0	14	1	20	I'm still a little nervous of, like, what I've been eating, 'cause I did have an IBS flare up yesterday.
0	14	0	20	I don't really talk about that a lot, because it's like, you know.
0	14	0	20	But if you have it, you feel me.
0	14	0	20	You understand.
0	14	0	20	So I'm just like, I don't know.
0	14	0	20	For me, it's like sometimes things will be fine, and then other times, things will be absolutely not fine.
0	14	0	20	So like for example, I've seen some people say that, like, vegetables or super fibrous things, or whatever, will give them a flare up, but for me it doesn't.
0	14	0	20	And, like, I've drank 12 Olipops in the last few weeks and I've been fine, but now I'm convinced that, like, Olipop is gonna, anyways I don't know, it's a whole thing.
0	14	0	20	But on that note, let's make ourselves an Olipop.
0	14	0	20	Let's see what we've got left.
0	14	0	20	We have a ginger lemon, we have a tropical punch, and a strawberry vanilla, I think.
0	14	1	21	Hmm, tropical punch is, like, one of my favorites.
0	14	0	21	So I think we're gonna go with that.
0	14	0	21	I also love the orange something, orange cream, orange twist.
0	14	0	21	I love the grape, I love them all. So okay.
0	14	0	21	We will put it in a cute little cup with some pebble ice, of course.
0	14	0	21	Don't mind this jacket sitting on the counter next to me.
0	14	0	21	That is out as a reminder that I need to, like, repolish this, or, basically, I washed it, and then I bought some, like, leather conditioner, and I only did one side of it, and I need to do the other side.
0	14	0	21	So we'll get to that.
0	14	0	21	(ice clinks) Oh, so satisfying.
0	14	0	21	I love this ice.
0	14	0	21	I'm in a honeymoon phase again with this ice maker, but when it ultimately breaks again, I'll hate it again.
0	14	1	22	(Olipop cracks) (Olipop splashes) Cheers.
0	14	0	22	Oh my god, it's so good.
0	14	1	23	I love it.
0	14	0	23	There is our very thrown together lunch that I am going to quite enjoy while I watch some YouTube videos, and then we'll catch up and style this hair, and see how it goes.
0	14	0	23	It's a little while later.
0	14	0	23	My hair is still wet.
0	14	0	23	We're gonna go do it in a second.
0	14	0	23	But I just got a call from Layla's ophthalmology office, and her lab results came back and her tumor was benign.
0	14	0	23	Yay.
0	14	0	23	So she doesn't have, like, any kind of cancer that we know of, and it's unlikely to spread throughout the rest of her body, so that's amazing.
0	14	1	24	So excited about that.
0	14	0	24	She's cone free, and as of, really, yesterday, she's been cone free, and she's healing super nicely and I'm just like, ugh.
0	14	0	24	I feel like I can finally take a breath, and just breathe and relax some of the anxiety that I've had over the last week.
0	14	0	24	It has been the most stressful seven days that I have had since probably, like, the pandemic when she got her leg surgery, or maybe when she got her teeth pulled.
0	14	0	24	I'm not sure. But anyways, I'm so happy.
0	14	0	24	So, all right, anyway, just thought I would share that bit of good news.
0	14	1	25	Let's do this hair.
0	14	0	25	I'm determined, okay?
0	14	0	25	All right, I'm determined to do, like, a cute 90s blowout today.
0	14	0	25	If it's the last thing I do, I'm gonna achieve this look okay?
0	14	1	26	"I've been trying for so long, and I saw an Instagram video, recently, of, like, a tutorial and I was like, ""I'm gonna try that."" I actually ordered a few products when I got my extensions that were recommended by the stylist."
0	14	0	26	I used the clarifying shampoo and conditioner, and I really, really liked it.
0	14	0	26	I'll show you.
0	14	0	26	Not sponsored at all whatsoever, but all of these, pretty much, are by Davines, I think is how you say it.
0	14	0	26	And so I used the clarifying shampoo called Solu, Solu, and then, the, like, deep repairing conditioner called Melu.
0	14	0	26	I don't know what these names are, but anyways, these were both great, recommend them.
0	14	0	26	And now I'm also gonna do the Oi, O-I, All-In-One Milk.
0	14	0	26	And I think it's just like a leave-in conditioner.
0	14	0	26	I think I'm supposed to actually just spray it on my hair.
0	14	0	26	I'm gonna do a little bit of this.
0	14	0	26	Oh it smells so good.
0	14	0	26	Oh my god.
0	14	0	26	Does feel nice and hydrating.
0	14	0	26	And then what I'm gonna do is use the JVN Complete Blowout Styling Milk.
0	14	0	26	And this is what I bought in the last vlog.
0	14	0	26	I saw someone on Instagram use this and it seems really, really good.
0	14	0	26	So you're supposed to apply it on damp hair.
0	14	0	26	I mean my hair is like, wet to damp.
0	14	0	26	It's been air drying for like, I don't know, the last 30 minutes or so.
0	14	0	26	So I'm gonna do a little bit of that.
0	14	0	26	Use like two pumps.
0	14	0	26	I don't really know how much to use, but that looks about right.
0	14	0	26	And then I'm gonna run it, like, at my roots a little bit.
0	14	0	26	And then throughout the ends.
0	14	0	26	This feels very hydrating.
0	14	0	26	So I'm confused as to how this will help with the blowout and, like, holding it.
0	14	0	26	I feel like I, definitely, will probably need a mouse, but we're gonna try.
0	14	0	26	So let's see.
0	14	0	26	And now we go in with the blow dryer.
0	14	0	26	So I'm gonna blow dry my hair like 90% probably.
0	14	0	26	And then we'll go from there.
0	14	0	26	(blow dryer whines) All right, now we've got the rough dry done.
0	14	0	26	I'm going to separate my hair, which is gonna be hard 'cause I have extensions, and they're weird.
0	14	0	26	I actually don't know if the extension life is for me.
0	14	0	26	I'm not gonna lie.
0	14	0	26	I think I might get these removed pretty soon.
0	14	0	26	It's only been, like, four weeks, but I think I'm over it.
0	14	0	26	I just, it's not my fav.
0	14	0	26	So, okay, we'll pin this up.
0	14	0	26	Cute.
0	14	0	26	And then we'll start with the bottom layer, and we're gonna use the bigger of the two, like, curling wands, and we'll see how this goes.
0	14	0	26	(blow dryer whines) So sorry, this is loud, but, you take a little bit, wait.
0	14	0	26	This is so hard to do without a mirror.
0	14	0	26	I'm using the view finder.
0	14	0	26	(blow dryer whines) Gonna do a little cool shot, and there we have it.
0	14	0	26	I'm just gonna repeat this.
0	14	0	26	So, let's do it.
0	14	0	26	(gentle music) (blow dryer whines) Then you take the rest of the hair down, and do the rest of it except the front section.
0	14	0	26	So you, like, take the front section like this.
0	14	0	26	We're gonna make a cute little bangs bun moment.
0	14	0	26	Adorable. Love that.
0	14	0	26	And then do these top sections, which I'm gonna need a mirror for, so we gotta move this around.
0	14	0	26	Hold on.
0	14	0	26	(gentle music) (blow dryer whines) (gentle music continues) All right, we've got this done.
0	14	0	26	Something is just telling me, like, instinct-wise, that I should spray this, 'cause my hair doesn't hold blow dryer curls very well.
0	14	0	26	It holds curling iron curls for literal days, but we'll just try that.
0	14	0	26	This is the Flex hairspray by Living Proof.
0	14	0	26	It says medium hold.
0	14	0	26	So okay, then, supposedly, supposed to unclip the bangs, and do them separately with the round brush attachment.
0	14	0	26	(blow dryer whines) I think my problem has been curling my bangs too tight, so we'll see.
0	14	0	26	I don't know.
0	14	0	26	(gentle music) (blow dryer whines) Okay, you know what, this doesn't look bad.
0	14	0	26	I am just gonna, like, run my fingers through my hair to just, sort of, make it less, like, Shirley Temple-ish, but hello, this is so cute.
0	14	0	26	Just fun to try something different too, you know.
0	14	0	26	Should I like flip my hair upside down?
0	14	0	26	Feel like that's what I see people do.
0	14	0	26	I don't know.
0	14	0	26	I mean this is cute.
0	14	0	26	We'll see how this lasts.
0	14	0	26	I will update you as time goes on, but, like, not bad.
0	14	0	26	This is as close as I've gotten yet.
0	14	0	26	There's like a couple random pieces that just don't really wanna hold.
0	14	0	26	But other than that, I mean it looks pretty good.
0	14	0	26	I'm gonna add some of this Oi oil.
0	14	0	26	This is from Davines.
0	14	0	26	I think this is just kind of like a finishing touch product type of thing, and I just wanna keep it nice and, like, shiny and healthy looking.
0	14	0	26	Especially, these front bits that are, like, you know, completely fried.
0	14	0	26	But that is pretty dang good.
0	14	0	26	Like, that's as good as it's been yet.
0	14	0	26	So I'm happy.
0	14	0	26	(hands patter) Round of applause for myself.
0	14	0	26	All of this stuff smells so freaking good.
0	14	0	26	"Anyway, I think now is the time of night where Drew and I sit on the couch, watch ""Love Island,"" relax together, unwind and unplug."
0	14	0	26	So I am going to leave you here.
0	14	0	26	Thanks for hanging out with me today.
0	14	0	26	Let me know how you feel about these vlogs that are kind of, like, all just in one day, like, hanging out with me for the day, or if you prefer, like, multiple days in a vlog.
0	14	0	26	Because I kind of like just hanging out in a day type of thing.
0	14	0	26	But let me know what you think.
0	14	0	26	I'll link all of the products that I used down in the description box below, to get this too, by the way, in case you're curious.
0	14	0	26	I do think a lot of it will have to do with, like, how my hair gets cut in the future, 'cause my hair is kind of, like, all one length, but, honestly, not bad.
0	14	0	26	Anyway, I'm gonna go.
0	14	0	26	Thank you so much for being here, and I'll see you in the next vlog.
0	14	0	26	Bye.
