boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	5	0	8	The inner-eastern suburb of Paddington is known for its terrace houses, while several inner-west suburbs contain streets lined with so-called federation houses (built around the time of Australian federation in 1901).
0	5	0	8	A well preserved example of federation houses in Sydney is in the Inner West suburb of Burwood.
0	5	0	8	Appian Way is a circular street built around a lawn tennis courts complete with pavilion house.
0	5	0	8	The large houses are all architecturally unique and built on large expanses of land featuring old trees and lovely gardens.
1	5	1	8	Further away on the lower North Shore, Castlecrag is a unique suburb, being planned by the architect Walter Burley Griffin in the 1930s.
0	6	0	9	Sydney Kingsford Smith International Airport (SYD IATA) is Australia's busiest airport and the main gateway to eastern Australia.
0	6	0	9	It is 9 km from the City centre in Southern Sydney on the northern shores of Botany Bay.
0	6	0	9	Sydney Airport is the oldest continually operated commercial airport anywhere in the world.
0	6	0	9	There are direct flights to Sydney from all the other inhabited continents, and some flights to Antarctica too (and thus, the world's only airport to have scheduled flights to all 7 continents).
1	6	1	9	The main ways to get into the city are by train (about $17 one-way on the Airport & East Hills line), or by taxi ($40-50 to the Rocks).
0	7	0	10	It is around nine hours to drive from Melbourne or from Brisbane.
0	7	0	10	If you're not used to driving long distances on boring roads, you may like to break up the trip over two or more days.
0	7	0	10	Adelaide is around fifteen hours drive; it is usual to allow three days for the drive to Adelaide.
0	7	0	10	The Hume Motorway/Highway between Sydney and Melbourne drive is dual carriageway high quality road.
0	7	0	10	The same applies for the Brisbane drive as well (except for two 12-km stretches).
0	7	1	10	While it has high quality sections, it also has two points that stick out like thumbs; Hexham and Coffs Harbour, and also carries high traffic volumes.
0	7	0	11	If you are renting a car, check the daily distance allowances and any one-way charge that may apply when driving from less popular destinations to major cities.
0	7	0	11	Cars may be rented at the airport and elsewhere from major rental companies, or at smaller, less conveniently located, cheaper companies.
0	7	0	11	Ride-sharing can be arranged with other travellers.
0	7	0	11	You can find a wide range of carpool offers on the Internet or in hostel noticeboards, etc.
1	7	1	11	Usual warnings apply.
0	8	0	12	There are tolls applicable to most motorways in Sydney, but there are no toll gates where you can pay.
0	8	0	12	"See ""Tolls"" section below."
0	8	0	12	Coach companies operate to Sydney from all capital cities, and many New South Wales regional centres.
0	8	0	12	The Sydney coach terminal is adjacent to Sydney Central train station in the City South.
0	8	0	12	Follow the signs.
0	8	0	12	Coach travel to Sydney is usually quicker, cheaper and more frequent than train travel.
1	8	1	12	Online and advance booking specials are usually available.
0	9	0	13	Taking long distance trains from any other major city in Australia to Sydney is not a popular option, with flying or driving often being preferred for being faster and cheaper.
0	9	0	13	Nevertheless Australia does have a functioning, albeit slow, network that may be worth considering if you are not in a hurry or want to get to some remote locations, and taking the NSW TrainLink sleeper services linking Sydney with Melbourne and Brisbane can be cost and time effective, by avoiding an extra hotel stay, and making the most of your days at either end.
1	9	1	13	Unlike the Indian Pacific, these are not luxury trains, but part of the regular state run network, so fares are generally competitive with flying once taxes/fees and getting to and from the airport are factored in.
0	10	0	14	The New South Wales long distance train service NSW Trainlink Regional, (13 22 32 within Australia) runs at least daily services to Sydney from Brisbane, Melbourne, Canberra and many regions of New South Wales including the Mid-North Coast, New England, the Central West and the Southern Highlands.
0	10	0	14	It also services Broken Hill weekly.
0	10	0	14	Travelling time from Melbourne and Brisbane is around 12 hours.
0	10	0	14	Fares range between $50 and $120 for standard class seats and tickets should be purchased in advance either online or by phone.
0	10	0	14	Tickets are only available from larger stations, though it's advisable to book online.
1	10	1	14	The tracks in NSW are often slow and twisty, and generally travel by road is faster, though invariably more stressful, particularly on the Pacific Highway during the summer holidays, when Sydneysiders head up the coast in vast herds of SUVs and caravans.
0	11	0	15	One way to make efficient use of travel time is to use the NSW TrainLink sleeper services between Sydney, Brisbane and Melbourne.
0	11	0	15	These leave every evening and allow you to save on a hotel stay at the other end, along with losing no days to travel.
0	11	0	15	Sleeper cabins have two berths in a bunk layout (full bedding in included), and each has a hot shower, sink and toilet (shared between two adjacent cabins), as well as a buffet car with hot meals and a continental breakfast (which can be ordered to your cabin).
0	11	0	15	"Food is ""no nonsense"", affordable and perfectly fine, if not a gastronomic adventure."
0	11	0	15	Regular seating cars are also available on overnight services, but are not recommended if you actually want a good nights sleep and arrive ready for a day of activities.
0	11	0	15	Sleeper berths cost $234 (adult full fare - there are numerous concessions available so check when booking) and need to be booked by phone on 13 22 32 within Australia.
1	11	1	15	Single occupancy is available if you purchase the second bunk.
0	12	0	16	The Indian Pacific (13 21 47 within Australia or +61 8 8213 4592 internationally) is a luxury train service run by private company Journey Beyond (formerly Great Southern) and runs from Perth to Sydney via Adelaide.
0	12	0	16	Adult fares from Perth start from around $2,100 p.p. during the low season.
0	12	0	16	Children get 20% off when travelling with an adult.
0	12	0	16	Note that Journey Beyond has partnered with the Qantas frequent flyer program, and it's possible to redeem Qantas points for reward seats on Journey Beyond trains.
0	12	0	16	The train departs from Perth on Wednesdays and arrives at Sydney on Saturdays.
0	12	0	16	The train is more expensive than flights from Perth or Adelaide, and takes longer than driving yourself, so this journey is really for rail enthusiasts who want to see the interior of Australia at a leisurely pace while travelling in luxury.
0	12	0	16	See Across Australia by train for more information.
1	12	1	16	All long distance (NSW Trainlink and Great Southern Railway) trains to Sydney terminate at Sydney's Central Station in the south of the CBD area.
0	13	0	17	Travellers can transfer to Sydney Trains, light rail, city buses, and taxis.
0	13	0	17	It is also easy to transfer to other long distance trains and coaches.
0	13	0	17	There is short term metered parking so you can meet the trains on the platform.
0	13	0	17	There are ATMs, a small choice of food outlets, cafes open until late, and a railway heritage society display and bookshop in the terminal.
1	13	1	17	The NSW Trainlink Intercity run fairly frequent services throughout the day from close regional areas: Newcastle and the Hunter Valley via the Central Coast, Goulburn via the Southern Highlands, Nowra via the Illawarra and Bathurst via the Blue Mountains.
0	14	0	18	Intercity trains do not require a reservation, and the opal card is still valid.
0	14	0	18	On the core routes as far as Lithgow (Blue Mountains line), Newcastle (Central Coast line) and Kiama (South Coast / Illawarra line) run hourly or half hourly late into the night, and start early morning.
0	14	0	18	Fares are very competitive, but onward bus connections from smaller stations are often very poor, especially in the Blue Mountains and parts of the Illawarra.
0	14	0	18	Bikes are accepted on trains (but be considerate, especially around peak times and busy weekends), and can be a good solution to the onward travel problem.
0	14	0	18	Core routes are all operated using double decker electric trains.
0	14	0	18	Travel onto some of the outer lines requires a transfer to a (rather cramped) diesel railcar service.
0	14	0	18	This is true for the Southern Highlands line (change at Campelltown), on the Illawarra/South Coast line for all stops south of Kiama, and for the Hunter Line (change at either Hamilton or Newcastle Interchange).
0	14	0	18	The timetables are usually lined up fairly well to allow for easy interchange.
0	14	0	18	Trains through to Bathurst are extremely irregular (2–3 a day), and most journeys require a change at Lithgow to a connecting bus service.
0	14	0	18	Note that there is no catering whatsoever on Intercity services, and that journeys can be up to three hours, even though the distance might seem short on the map, so bring food and drink with you.
1	14	1	18	Cruise ships visiting Sydney generally dock at the Overseas Passenger Terminal at Circular Quay or at the White Bay Cruise Terminal.
0	15	1	19	Circular Quay is a spectacular place to dock, right by the Harbour Bridge and across Sydney Cove from the Opera House, and you can walk off the ship into the city at The Rocks and then to the City Centre.
0	15	0	20	White Bay in the Inner West is not easy walking distance to anywhere.
0	15	0	20	On cruise days there is a ferry operating to Darling Harbour, as well as taxis and transfer services organised by the cruise companies (usually to the city and airport).
0	15	0	20	Cruisers embarking from White Bay have a spectacular sail away, first going under the Harbour Bridge and then passing by the Opera House.
0	15	1	20	At peak times some cruises can be anchored off Taronga Zoo (Athol Buoy, west of Bradleys Head).
0	15	0	21	If this happens to you, you will be tendered to Circular Quay passenger terminal to complete immigration, etc.
1	15	0	21	The public transport system consists of trains, metro, buses, ferries and light rail and can get you virtually anywhere in the city as well as much of the outer regions every day of the year.
0	16	0	21	Public transportation in Sydney can be complicated, even when travelling solely in the CBD and inner suburbs.
0	16	0	21	For short distances in the CBD it can be faster to walk than taking public transport.
0	16	0	21	Smartphone applications such as Google Maps, TripView, Moovit and Arrivo Sydney use live transit information for all modes of transport are very useful for public transport trips within the Sydney region.
0	16	0	21	Tripview is best for a known route that you want the latest times.
0	16	0	21	Moovit or Google Maps are best if don't know the route, and need timing and stop-by-stop information.
0	16	0	21	These apps are available on iOS and Android.
1	16	1	21	Sydney's public transport ticketing system is called Opal.
0	17	0	22	The system covers all train, metro, bus, public ferry and light rail services in Sydney, Newcastle, Wollongong and the surrounding regions.
0	17	1	22	Most visitors will find it easiest to use a contactless credit-card / debit-card (Visa/Mastercard/American Express) anywhere you can use an Opal Card on any public transport.
0	17	0	23	If each adult traveller has a credit-card then this is far more convenient than purchasing a re-loadable card, and you don't have to worry about residual amounts remaining on the card when you leave.
0	17	0	23	All the same benefits apply to using a contactless card as apply to using an Opal card.
0	17	0	23	However if you would rather use an Opal card (you have children, or don't have a contactless credit/debit card) you can obtain a free reloadable Opal smartcard at most newsagents and convenience stores or wherever you see the logo.
0	17	0	23	You will need to add at least $10 credit (adult) when you buy it (or $35 if you buy at the airport station).
0	17	0	23	Cards come in adult and child forms.
0	17	0	23	You can not obtain reloadable Opal cards at public transport stops (except the airport stations) unless the stop includes a retail outlet as part of the complex.
0	17	0	23	Adding credit to an Opal card is known as 'topping up'.
0	17	0	23	All Opal retailers provide top-up facilities.
0	17	0	23	Top-up machines are available at most railway stations, all ferry wharves, and some light rail stops.
0	17	0	23	All machines accept credit and debit cards (Visa/Mastercard with PIN), some also accept cash.
0	17	0	23	You can also top up with a credit card on the web, or with the Opal app - but you must allow an hour before you travel to allow the top-up to reach the Opal reader.
1	17	1	23	Daily fares are capped at $15.40 from Monday to Saturday and $2.80 on Sundays.
0	18	0	24	There is no need to worry about zone boundaries or having the right ticket because the system will automatically calculate the fare for each trip.
0	18	0	24	Other benefits include weekly caps, and off-peak discounts for trains (on weekends and after 9AM and before 4:30PM weekdays).
0	18	0	24	There are no off-peak fares for buses or ferries, and this can make train journeys cheaper than the bus off-peak.
0	18	0	24	After making eight 'journeys' during a week (the Opal week runs from Monday to Sunday), all subsequent travel is half-price for the rest of the week.
0	18	0	24	Any trip made within 1 hour of the previous trip is considered a continuation of a journey.
0	18	0	24	No matter how much you travel, Opal card users will never be charged more than $50 in any Monday to Sunday week (not including the Airport Station access fees, and other OpalPay services).
0	18	0	24	If you change modes of transport during your journey (e.g. from bus to train) the system will provide a $2 discount on the fare of the second and subsequent trips.
0	18	0	24	Single Trip'
0	18	1	24	Opal tickets are available at many top-up machines for trains and ferries.
0	18	0	25	Fares are 20% more expensive than a reloadable Opal or contactless card and you get none of the caps and discounts that are on offer.
0	18	0	25	You need to buy a ticket for every trip you make (i.e. you need to buy a second ticket at the start of a return journey), so these are best avoided unless you are making a limited number of trips.
0	18	0	25	To use an Opal card or contactless card, simply hold the card up to a reader to tap-on at the start of your trip, and tap-off at the end.
1	18	1	25	This applies to all transport except for the Manly ferry, when you only need to tap-on.
0	19	0	26	You must tap on before you board trains, light rail and ferries.
0	19	0	26	For buses, the readers are located by the entry and exit doors of the bus.
0	19	0	26	Not all wharves and stations have barriers, so you'll need to remember to tap off at the Opal poles at the end or you'll be charged the maximum fare for your route.
0	19	0	26	The readers on buses activate as you are approaching the stop, or soon after the bus has halted.
0	19	0	26	You can check how much credit is remaining on your card every time you tap on or off - just look at the screens attached to the reader or ticket barrier.
0	19	0	26	If you're using a contactless card you can check your fares online the following day.
0	19	0	26	You can register your Opal card on the Opal website.
1	19	1	26	If you lose a registered card then it can be blocked by phone or the website and the balance transferred to a new card.
0	20	0	27	If you lose an unregistered card then you also lose your balance.
0	20	0	27	You need to enter an Australian phone number to register your card, although it isn't used during the registration process.
0	20	0	27	If you don't have an Australian phone number yet, you may want to know that an Australian phone number would look something like 0400 123 456.
0	20	0	27	Beware when you leave Sydney that Opal cards can only be refunded to an Australian bank account.
1	20	1	27	No refunds can be made by cash or credit card.
0	21	0	28	If you have more than one card, you can transfer the balance between cards (allow 24 hours) if you register them to one account.
0	21	0	28	It is curious that you can't use American Express at machines at stops to top-up or purchase single trip tickets, but you can use American Express to tap the readers directly, or to purchase Opal Cards at the airport, or at 7-Eleven.
0	21	0	28	Children aged 15 years and under are entitled to a discount on most public transport.
0	21	0	28	Children 3 years and under travel free.
0	21	0	28	At all of Sydney's public transport stations/stops, you will see a lollipop sign with a single capitalised letter and a coloured background that indicates the type of transport service available (i.e. train, bus, light rail or ferry).
1	21	1	28	"The sign ""T"" in orange means train, ""M"" in teal means metro, ""B"" in blue means bus"", F"" in green means ferry and ""L"" in red means light rail (Tram)."
0	22	0	29	"You may find that many bus stops still don't have the blue ""B"" signage as they are still being progressively upgraded."
0	22	0	29	"Some bus stops also might say ""T-way"", referring to a name for bus rapid transit (BRT) lines."
0	22	0	29	"A purple ""C"" means Coach however, these are very rarely used and on the rare occasion on if they are used, it is usually a train replacement coach."
0	22	0	29	Sydney has a vast suburban rail network operated by Sydney Trains, covering 882 km of track and 176 stations.
0	22	0	29	The train network will take passengers to most of the metropolitan area.
1	22	1	29	Trains service every station in the metropolitan area at least every 30 minutes.
0	23	0	30	Frequency is higher in the city, and major centres (Chatswood, Parramatta, Bondi Junction, the Airport, etc) usually see a train every 10 minutes or so.
0	23	0	30	Peak times (7-9:30AM and 4:30-7PM) have more frequent and also crowded trains, as well as some express services that skip more stations.
0	23	0	30	Expect congestion around Central and Town Hall.
0	23	0	30	You may get a clean modern train, comfortable seating and clear station announcements.
0	23	0	30	Alternatively, you could get a train full of people packed in like sardines, with station announcements that are barely audible.
1	23	1	30	Prepare yourself with your smartphone network map, just in case.
0	24	0	31	All Sydney Trains are air-conditioned.
0	24	0	31	Most train services do not stop at every station and do not travel to the furthest extent of the line.
0	24	0	31	Look at the departure screens at the station concourse which indicate when the next train will arrive, its destination, the platform it will depart from, and the stations it will stop at.
0	24	1	31	Alternatively, you can also listen to announcements that will regularly play before and when a train arrives at the platform.
0	24	0	32	Or simply download an app that gives you platforms and times (with real time updates if you have mobile internet).
0	24	0	32	Outside of operating hours, between midnight (1AM on Fridays and Saturdays) and 5AM, NightRide buses run at least every hour.
0	24	0	32	NightRide buses stop at most stations and a few additional stops, but they do not travel on the same routes.
0	24	1	32	If you intend catching a NightRide bus home, check the NightRide route map.
0	24	0	33	Buses can be crowded on Friday and Saturday nights.
0	24	0	33	Exercise caution whilst travelling on trains after 8PM, particularly if the carriage is mostly deserted and if travelling to western and south western Sydney, as it is not uncommon for undesirables to be found on trains during these times.
0	24	0	33	99% of the time they will not cause you any more trouble other than being loud, vulgar and obnoxious, but it is best to avoid them as unwanted altercations may follow.
1	24	1	33	Moving to other carriages would be a good idea.
0	25	0	34	The more modern trains have Emergency Help Points in every carriage, allowing contact with the train guard.
0	25	0	34	Otherwise, travel in the middle carriages, near the guard's compartment (marked with a blue light).
0	25	0	34	The guard has contact with police and the driver if there is any trouble on the train.
0	25	0	34	Emergency Help Points are also available at every station.
0	25	0	34	Check for track work before leaving for the station; Sydney Trains shut down part of the network most weekends and will transfer passengers to buses if lines are closed.
0	25	0	34	The process may add half an hour or more to a typical journey.
1	25	1	34	Track work is usually on weekends or late at night on weekdays and the track work timetable is available on the Sydney trains website several months in advance (check before you leave home for the days you are visiting).
0	26	0	35	Note: The Bankstown Line ( T3 ) between Bankstown and Sydenham will be closed until 2025 to be converted into a metro line as part of the Sydney Metro Southwest.
0	26	0	35	Buses will be run to replace the line until then.
1	26	1	35	As of March 2023, Sydney only has one metro line: the Sydney Metro Northwest.
0	27	0	36	Other extensions to La Perouse, Macarthur or Liverpool aren't expected to open till at least 2042.
0	27	1	36	Sydney has an extensive bus network.
0	27	0	37	Some buses run from distant suburbs such as those on the Northern Beaches and North West all the way to the city, but there are also shorter feeders to suburban rail stations from surrounding suburbs.
1	27	0	37	It is a good idea to plan your bus trips in advance where possible.
0	28	0	37	Transportnsw.info has a helpful trip planner feature to assist you, as well as route maps and schedules to print.
0	28	1	37	Most bus stops have timetables posted, as well as a route map for the routes servicing that bus stop.
0	28	0	38	You must flag down buses with an outstretched hand if you want them to stop for you and you must press the STOP button on board to disembark.
0	28	0	38	They will not automatically stop unless they are signalled to do so.
1	28	0	38	On most buses there is nothing on the bus to tell you which stop you are approaching or which stop you are at.
0	29	0	38	There are no poster maps on the bus either.
0	29	1	38	If you're heading into unfamiliar territory, either take a paper timetable to track your route, or make sure you have an app downloaded to track your route and stops (Tripview/Moovit, etc).
0	29	0	39	"Also, if you take a bus marked ""Limited Stops"" or ""Express"" (the route number will start with an L or an X or an E), make sure that the bus stops where you want it to."
0	29	0	39	Limited stops services stop only at major stops so they may make you walk around 750 metres or so if they skip your stop.
0	29	0	39	However, express services can run very far from the city without stopping at all, before resuming a normal stopping pattern (express buses only operate during peak hours).
0	29	0	39	All normally numbered buses stop at all stops, so missing your stop or getting off one stop early is a less serious mistake.
0	29	0	39	Red Metrobuses (routes numbers starting with M) are longer route, cross city buses, running at 10- to 20-minute frequencies during their operational hours.
0	29	0	39	These buses sometimes have a screen displaying the next stop and onboard announcements as well.
0	29	0	39	Metrobus stops usually have a name on top of the stand which easily indicates a Metrobus services the particular stop.
1	29	1	39	There are two main bus termination points in the CBD, at Wynyard and Circular Quay.
0	30	0	40	These two points are separated by a one-stop commuter train trip.
0	30	0	40	You will need to make this trip if connecting from buses arriving from north of the Harbour Bridge to buses heading east or west, or vice versa.
0	30	0	40	There are bus information centres at Wynyard and Circular Quay.
0	30	0	40	During peak hours some buses from the south and west terminate at Town Hall to avoid congestion in the CBD.
0	30	0	40	All buses are GPS-equipped, so you can use an app like TripView, Google Maps or Citymapper to track arrival times in real time.
0	30	0	40	A few trunk routes run to the Eastern Suburbs and to Newtown 24 hours a day.
1	30	1	40	Additional services operate late Friday and Saturday night to the Northern Beaches and to the North West.
0	31	0	41	There are few transport apps available that indicate from 0 to 3 how crowded a bus is.
0	31	0	41	If you want to go a long distance and can see the next bus is full, you can consider waiting for the next one.
0	31	0	41	There are three light rail (tram) lines operating in Sydney as of April 2020.
0	31	0	41	The L1 Inner West Line runs from Central to Dulwich Hill, which is useful for travelling between Sydney City and western Darling Harbour, the casino, the Fish Markets, Pyrmont, and the Inner West.
1	31	1	41	Be aware that the light rail to Darling Harbour and the Casino can get extremely crowded, even on Sundays, so if you're only going a short distance (Central to Paddy's Market, for example), it'd be faster to walk instead.
0	32	0	42	Beyond the casino is a spacious ride through the inner west.
0	32	0	42	The L2 Randwick Line runs down George St, connecting Circular Quay to Central, before continuing on to Surry Hills, Moore Park, and Randwick.
0	32	0	42	This is a great way to move through the length of the inner city without going below ground.
0	32	0	42	A third line, the L3 Kingsford Line, branches off from the L2 at Moore Park and heads to Kingsford and opened in April 2020.
0	32	0	42	The Westmead–Carlingford line of the Parramatta Light Rail (likely to be numbered L4) will open in 2024; the route will start next to Westmead station, wind its way through the various hospital precincts in Westmead, then through Parramatta CBD before it takes a turn at Camellia.
1	32	1	42	After the turn, the route follows the old Carlingford line passing Rydalmere and various other smaller suburbs before terminating at Carlingford.
0	33	0	43	Stage 2 of the Parramatta Light Rail will follow the same route as stage 1 between Westmead and Camellia but will then branch off, heading east towards Meadowbank and then towards Sydney Olympic Park with connections to its future metro station (the Sydney Metro West is opening in 2030).
0	33	0	43	However, it's expected that this will only open in 2031, if not longer.
0	33	0	43	Unlike buses, the Opal card readers are located at the stops and not on the light rails themselves, so don't forget to tap on and off before and after your ride.
0	33	0	43	The public Sydney Ferries central hub is at Circular Quay at the north edge of the CBD.
1	33	1	43	Ferries run up the Parramatta River via Balmain and Olympic Park, around to Darling Harbour, across to Luna Park, across to the Zoo, out to Manly, and out to Watsons Bay.
1	34	1	44	They also go to Garden island and Cockatoo Island.
0	35	0	45	They run only within Sydney harbour, so you can't get a ferry to Bondi.
0	35	0	45	Ferries run to most destinations at least every hour, with additional peak services, and half hourly services to Manly and Barangaroo/Pyrmont Bay.
0	35	0	45	At Circular Quay and Barangaroo, each wharf has a large screen showing ferry departures and general information.
0	35	0	45	Find your destination on the screen, which shows when your ferry service is departing and from which wharf.
1	35	1	45	Note that at Circular Quay, it will show the services for all nine lines, however, in Barangaroo, only F3 , and F4 are shown.
0	36	0	46	More than just a utilitarian means of transport, ferries are a great way to see Sydney Harbour.
0	36	0	46	The best ferry excursion for visitors is the F1 Circular Quay eastward to Manly or, for a shorter and slightly cheaper trip, the F9 to Watsons Bay.
0	36	0	46	Be prepared to take photographs of the Sydney Opera House and the Harbour Bridge as you leave Circular Quay.
0	36	0	46	Ferries from Circular Quay westward to Balmain and Barangaroo offer great excuses to experience sailing under the Harbour Bridge.
0	36	0	46	The F2 Taronga Zoo ferry line is also an experience for some, and offers a direct ferry line from Circular Quay to Taronga Zoo, the iconic zoo of Sydney.
0	36	0	46	The Manly and inner-harbour ( F1 , F5 , F6 , F7 ) ferries can get busy, but it is very rare that they reach capacity.
0	36	0	46	Opal's $2.60 Sunday deal is very popular, especially on sunny 'beach' days, with the viewing decks becoming tightly packed and the queuing chaotic.
1	36	1	46	If you're only in Sydney a short time, then you may wish to spend the extra to travel on weekday and avoid the associated hassles with crowds on a Sunday.
0	37	0	47	At peak periods, the F3 and F8 Parramatta River ferries can and do fill to capacity, and you should ensure that you have an alternative way for completing your trip.
0	37	0	47	Passenger counts are strictly enforced, and there is no effective queue meaning that missing one ferry is no guarantee you will get on the next.
1	37	1	47	The main peak period is on sunny weekend afternoons returning from Parramatta and all pickup points along the river, and during the Vivid festival heading towards the city.
0	38	0	48	School holidays and weekdays 4PM-6PM at Barangaroo heading to Parramatta can be busy too (you are okay if you board at Circular Quay where the ferry originates) as commuters, tourists, and day trippers compete to get home.
0	38	0	48	Cockatoo Island is an awkward place to be stuck, so allow enough time to get the ferry the other way and back if you need to.
0	38	0	48	Captain Cook Ferries and Manly Fast Ferries also run ferry services complementing and competing with the government contracted Sydney Ferries.
0	38	0	48	Manly Fast Ferries runs a service between Circular Quay and Manly.
1	38	1	48	Captain Cook ferries run a Darling Harbour to Circular Quay, Barangaroo to Manly and services around the Harbour and to Harbour Islands.
0	39	0	49	They also run a Zoo Express to Taronga Zoo wharf, with a combined entry pass the same price as the Sydney Ferries ferry.
0	39	0	49	You'll get a nicer ferry and commentary on the way.
0	39	0	49	They also run a Manly to Watsons Bay ferry that offers a significant time saving over the ferry via Circular Quay.
0	39	0	49	You can tap your Opal Card or credit card to pay for the Manly Fast Ferry services, using a service called OpalPay - however, you will not receive any of the frequent travel benefits.
0	39	0	49	Charter a boat on the Harbour to get you across the water.
0	39	0	49	Lots of services are available around the Harbour, with self-drive boat hire, luxury boat hire and more.
1	39	1	49	Around New Years Eve, and Australia day the Harbour is at its busiest so take care to organise ahead of time.
0	40	0	50	Many Sydney trains stations are easy access, with lifts to all platforms and ramps operated by station staff to allow wheelchair access to trains.
0	40	0	50	All Sydney Metro stations are fully accessible with lifts and level access between platforms and trains.
0	40	0	50	Some buses have disabled access.
0	40	0	50	All light rail stops are wheelchair accessible.
0	40	0	50	Access to the light rail is via an on-board ramp.
0	40	0	50	Wheelchair friendly buses, stations, and routes are indicated on the timetable, and in the real time apps.
0	40	0	50	If you are spending time in the CBD, and visiting near-by attractions like Manly, Bondi (and the Eastern suburbs), Pyrmont or the Inner West, then a car may be more hassle than it's worth, with congestion, complex one-way schemes, and expensive and time-restricted parking.
0	40	0	50	However if you are keen to explore the northern beaches, outer suburbs or travel further afield, a car may be the best option for travelling.
1	40	1	50	Check the daily distance allowances and any one-way charge that may apply when driving from less popular destinations to major cities.
