boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	5	0	5	Like lung cancer, prostate cancer.
0	5	0	5	To figure out how to live somewhere else in the body is like a really big leap for them.
0	5	0	5	It means that they’ve changed and they’ve evolved and they’ve got like a bunch of new strategies for survival which is why metastasis in solid cancers is a really big deal.
1	5	1	5	This is a blood cancer so it’s a cancer of the immune cells– the lymphocytes and so they are already all over the body.
0	6	0	6	Other parts of the body are like hey-yo.
0	6	0	6	You’re fine here.
0	6	0	6	Whereas like, prostate cells in the lungs would normally get attacked.
0	6	0	6	And so prostate cancer cells in the lungs Means that they’ve developed a whole set of new strategies.
0	6	0	6	Lymphoma cells don't have to do that so it doesn’t mean something super bad if lymphoma cells have spread.
0	6	0	6	It’s worse, for clarity.
1	6	1	6	But it’s not the same giant gap between like stage 1 and stage 4 with lymphoma as it is with solid mass tumors.
0	7	0	7	Risk factors Anyway, I have a bunch of risk factors for lymphoma including medications I’ve taken, including the fact that I have an autoimmune disease, including the fact that I  had mono when I was a kid.
0	7	0	7	All of these are risk factors.
0	7	0	7	So it was something that I was looking out for and have been aware of.
0	7	0	7	I’m glad everyone took it seriously and we got a diagnosis pretty quick.
0	7	0	7	I said this to you already John.
0	7	0	7	I said, you know this is the best time, so far in human history to get lymphoma.
0	7	0	7	Which is a very Hank Green thought and then you gave me a very John Green though and you said– Well, a year from now would’ve been better.
1	7	1	7	So I’m gonna to talk about this in a weird way now and I don't’ want you to think that I’m not processing this in a deeper sort of more emotional way.
0	8	0	8	Or, with regards to my personal life.
0	8	0	8	It’s just that I really don’t wanna do that here right now.
0	8	0	8	Cause it’s very heavy to talk about the diagnosis from those perspectives.
0	8	0	8	But I do feel comfortable and ready to talk publicly about it in terms of my work whatever that is, which is important.
0	8	0	8	One of the things that I’ve noticed about this is that there are practicalities.
1	8	1	8	And this is also true of like any big unpleasantness in a life.
0	9	0	9	That there's like logistics to take care of.
0	9	0	9	And so I’ve been dealing with a lot of logistics.
0	9	0	9	Like, who do you tell, how do you tell em.
0	9	0	9	What are we going to do about different things that I'm working on.
0	9	0	9	So I’ve talked to a few friends who have been through various different cancers and cancer treatment and one of the things that they all said is this is your job now.
0	9	0	9	Do this one day at a time.
0	9	0	9	Don’t have obligations.
0	9	0	9	You can have things that you can do if you want to that day.
1	9	1	9	And it’s good to have those things because depression and anxiety are a big part of this and I’m not a person who’s struggled a lot with that but I have seen first hand now how intricately linked those things can be.
0	10	0	10	And the call of just lay in bed and feel bad umm, is very strong.
0	10	0	10	And even though I don’t feel bad at all right now except some soreness cause of the biopsy and maybe because my lymph nodes are big.
0	10	0	10	I don’t feel any symptoms of this.
0	10	0	10	I feel fine.
0	10	0	10	I don’t even really feel fatigued.
1	10	1	10	It’s hard to tell.
0	11	0	11	I feel stressed.
0	11	0	11	But the moment I start chemo, I’m gonna feel a lot of symptoms from that.
0	11	0	11	And that’s gonna be like… just dealing with that is gonna be a lot.
0	11	0	11	And you’re not gonna be good at stuff.
0	11	0	11	You're not gonna be good at stuff.
0	11	0	11	Like, don’t expect to do your life.
0	11	0	11	So basically what that means is like, what am I gonna make?
0	11	0	11	I don’t know.
0	11	0	11	Am I gonna make Vlogbrothers videos, am I gonna make Dear Hank and John, am I gonna make SciShow, am I gonna make Tangents.
0	11	0	11	I don’t know, I don’t know, I don’t know, I don’t know.
0	11	0	11	Playing by ear.
1	11	1	11	I know that I’m gonna feel like garbage.
0	12	0	12	Like, it’s gonna be really unpleasant.
0	12	0	12	4
0	12	0	12	And that’s, that’s how it works.
0	12	0	12	And it works well, but like, you–you’ve gotta put a lot of poison in you.
0	12	0	12	One of the lovely things about my experience of my colleagues and this community.
0	12	0	12	Nobody’s gonna expect me to do anything.
0	12	0	12	Nobody’s gonna be expecting things from me.
0	12	0	12	Now, I do operate off of obligation and so I do want some reasons to get outta bed.
0	12	0	12	And I’m gonna try to set some of those up for me.
0	12	0	12	But I’m much more worried about me putting too much pressure on me to do things or worry about things.
1	12	1	12	So that’s gonna be something that I have to get better at.
0	13	0	13	My worries You can see this probably more in my actions than my words, but I’m a very driven person and I take obligations, like I hold them very seriously, and they weigh on me a lot.
0	13	0	13	And causes a lot of stress when there’s like space between what I feel I should get done and what I feel capable of, what I am capable of what I’m doing.
0	13	0	13	So that’s one of my big worries.
0	13	0	13	I’m just saying it outloud for myself mostly.
1	13	1	13	But also to say.
0	14	0	14	I hope you are down with me making stuff when I feel like it cause I love it.
0	14	0	14	And like, I need to be doing things when I feel up for it.
0	14	0	14	And also, I know that you’ll be fine with me taking breaks.
0	14	0	14	And you know, I don-like, you know.
0	14	0	14	I have no idea.
1	14	1	14	It’s not gonna be less than four months of chemo.
0	15	0	15	Another thing I’m worried about that’s not a big deal, and I know it’s silly, but I’m wrestling with the reality that this is now part of how people are gonna imagine me.
0	15	0	15	Um… it’s like uh, an identity that I’m having thrust upon me, which happens to people all the time.
0	15	0	15	And is totally a thing that I will get over, but I do like, I do just  kinda wanna say it outloud.
0	15	0	15	That I wanna be fun, goofy science guy.
1	15	1	15	Not like, struggling with  anxiety cancer guy. (laughs)
0	16	0	16	And like, you know… you can be both.
0	16	0	16	And so I think I just have to let that go.
0	16	0	16	Cause it’s just one more thing that I’m not in control of which is a lot of things.
0	16	0	16	Like there are things that you have absolute control over–very few.
0	16	0	16	And then there’s like a spectrum all the way to you have no control.
0	16	0	16	But now there’s this spectrum of things I have no control over.
1	16	1	16	And I’m struggling with that.
0	17	0	17	That’s hard.
0	17	0	17	That’s like a thing to grieve.
0	17	0	17	And my last lesson since I have you there is all of the time I have ever spent investing in friendships and even when they have been hard to try and keep them strong.
0	17	0	17	And even when I have been busy to try and spend time with them has been joyful in the moment and wise in the long term.
0	17	0	17	I’ve really needed friends in the last few weeks, and I’ve been very lucky to have them.
0	17	0	17	I’ve been very lucky to have great friends and family around to joke with and to hang with and to support me and to give me the good vibes.
0	17	0	17	My requests And now, I have requests if you can believe it.
0	17	0	17	My requests are, one, I do not need health care advice.
1	17	1	17	I’m being very well taken care of.
0	18	0	18	And there are a lot of different ways and a lot of different things that are very helpful to a lot of different people.
0	18	0	18	I have that in people suggesting things to me in my world of friends and acquaintances.
0	18	0	18	This is too big of a group for that.
0	18	0	18	I think I would be overwhelmed.
0	18	0	18	And more broadly more non-mainstream ways to deal with cancer and to fight cancer itself.
0	18	0	18	I’m not– I find that to of course be well meaning, but uh, confusing and distracting, and uh, not for me.
0	18	0	18	Second, I’m not really a like, let’s fight this thing together kind of guy.
0	18	0	18	I think that the prognosis for illness is mostly down to good science, good healthcare, good outlook, good attitude, and like, chance.
0	18	0	18	Like it’s too much of it, much more of it than we would like to think comes down to chance.
1	18	1	18	And I just feel very grateful to all of the people who have spent their careers studying disease and cancer, and lymphoma and Hodgkins’s specifically.
0	19	0	19	Which, if you could believe this, was originally thought to be a form of tuberculosis when it was first discovered in the early 1900’s.
0	19	0	19	It’s not!
0	19	0	19	But they thought it was.
0	19	0	19	So it all comes back everything is tuberculosis John.
0	19	0	19	All of this is to say, I don't need there to be a big thing about it.
0	19	0	19	I just want y’all to know where I’m at.
0	19	0	19	And what’s going on.
0	19	0	19	Now at the same time, I do understand that people are gonna wanna do something.
0	19	0	19	And I have requests.
0	19	0	19	I do have things that I would like from you.
0	19	0	19	Here are two things that you can do.
0	19	0	19	First, if you haven’t, you can sign up for our newsletter.
0	19	0	19	I think, knowing me, I’m going to still find joy in creating and communicating with people if I can.
0	19	0	19	And the easiest lowest lift way of doing that is probably going to be writing something down, and putting it in a newsletter.
1	19	1	19	And so if I still want that, but I’m not feeling up to making videos and podcasts.
0	20	0	20	That would be a nice thing to be able to have.
0	20	0	20	So you can sign up for that, it’s the top thing in the description.
0	20	0	20	And I'd appreciate that.
0	20	0	20	Second, if you can give me ideas for movies and TV shows and video games that are not heavy at all.
0	20	0	20	Like, no emotion.
0	20	0	20	I go watch the Dungeons and Dragons movie cause I think that’s gonna be a fun time.
0	20	0	20	And not all of the themes were restful for me.
0	20	0	20	I have to say.
0	20	0	20	So really dumb things that will not make you cry.
0	20	0	20	Could not make anyone cry.
0	20	0	20	Cause I’ve been told that I’m gonna have some time to consume media.
0	20	0	20	And I desperately need to be distracted.
0	20	0	20	As you can tell, I’m fine, but I’m not fine.
1	20	1	20	And, it sucks.
0	21	0	21	Like I know that this sucks most for me, but I also know that it sucks for everybody, uh, in this community.
0	21	0	21	So, I feel like apologizing but that would be stupid.
0	21	0	21	So I’m not going to.
0	21	0	21	But I think you know what I mean.
0	21	0	21	I just want to recognize that it sucks.
0	21	0	21	So thanks I hope this isn’t my last Vlogbrothers video for four months or whatever.
0	21	0	21	If it is, it is.
0	21	0	21	I dont’ wanna put pressure on me.
0	21	0	21	John will probably take some time off because it’s probably a little weird to post just him on the channel.
0	21	0	21	But we’ll play it by ear.
0	21	0	21	We’ll figure it out as we go.
0	21	0	21	One day at a time.
0	21	0	21	And I continue to be extraordinarily grateful for so many things  in my life including this.
0	21	0	21	And John, I’ll see you on Tuesday.
