boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	3	0	3	Not sure if that interests any of you, but that's exciting to me.
0	3	0	3	I have been doing some editing this morning.
0	3	0	3	I edited the last vlog that you all just saw, and I have some main channel editing to do as well.
0	3	0	3	So I'll do that when I get back.
1	3	1	3	But it's so hard because, when it's cloudy outside, all you wanna do is just, like, lay in bed and do nothing, you know?
0	4	0	4	Or, like, sit on the couch and watch movies.
0	4	0	4	But I will persevere because the content ain't gonna edit its itself.
0	4	0	4	This mascara is not doing enough for me, so I need to add some more.
0	4	0	4	I'm gonna add some.
0	4	0	4	I was using the Maybelline Sky High mascara, which is one of my faves, but I feel like I need more volume, so I'm gonna add some of this Ilia Volumizing.
0	4	0	4	I can't use the Ilia one by itself, though, because it smears, like, all over my eyes if I do.
0	4	0	4	It's just not good on its own for my particular face.
0	4	0	4	Anyways, I'm blabbing.
0	4	0	4	Okay, let's see what we can do with this hair. (sighs)
1	4	1	4	There's still so much gel in my hair from yesterday.
0	5	0	5	I have to be very gentle 'cause I have extensions.
0	5	0	5	There's something in my eye.
0	5	0	5	And this is my hairstyle for the day.
0	5	0	5	I'm gonna throw on some earrings.
0	5	0	5	We'll just pop on some little gold hoops.
0	5	0	5	What is going on here?
0	5	0	5	I've got my little tank top and matching hoodie from Parallel Apparel.
1	5	1	5	I did a main channel video, reviewing, like, YouTuber clothing brands, and it's my first time wearing this one out today.
0	6	0	6	And then I just have my airy sweatpants on.
0	6	0	6	These are really comfortable, and they shed a lot, but they're cute.
0	6	0	6	All right, let's get in the car, head out the door, and go get these nails done.
0	6	0	6	Queen of the long intros here.
0	6	0	6	Hi, welcome.
1	6	1	6	(gentle music) All right, that, I tell you what, with, as a person with ADHD, going to the nail salon, oh my god, (gasps) going to the nail salon is, like, the largest test in patience.
0	7	0	7	That took an hour and a half.
0	7	0	7	I don't understand.
0	7	0	7	It was just a fill.
0	7	0	7	I'm so confused.
0	7	0	7	It's like a hard gel fill, but the person who did my nails was very meticulous and did a great job.
0	7	0	7	So no complaints here.
0	7	0	7	Went for like a little blue moment, something springy and fun.
0	7	0	7	Why not, on this just beautiful spring day?
1	7	1	7	"I was listening to the ""Back to the Beach"" podcast, which is the ""Laguna Beach"" rewatch podcast with Kirsten and Steven."
0	8	0	8	Loved that.
0	8	0	8	"But I actually think I'm gonna save some of those episodes because I have, like, a 12 hour plane ride coming up in a few weeks, and so, I think I might, like, watch a ""Laguna Beach"" episode, and then, like, listen to the podcast while I'm on the plane."
0	8	0	8	That might be something fun to do.
0	8	0	8	So yeah, I am going to maybe stop and get some lunch on the way 'cause it's only like 11:40, but I'll probably get hungry in, like, an hour or so.
0	8	0	8	So I might stop and get myself, like, a sweet green bowl, although, I do have stuff to make that at home.
0	8	0	8	So maybe I'll just do that instead.
1	8	1	8	It's the biggest, like, freaking flex of control as an adult, is knowing that you have food at home, but, like, wanting to pick up food when you're out.
0	9	0	9	Anyways, okay, let's head home.
0	9	0	9	(gentle music) (water fizzes) All right, we are out of the bath.
0	9	0	9	Yes, I did take another bath.
0	9	0	9	I would sit in the bathtub for hours and hours and hours every day if I could, like, honestly.
1	9	1	9	I think I sat in there for, like, two hours almost, and it felt like no time at all.
0	10	0	10	It's kind of concerning.
0	10	0	10	But anyways, it's time to make lunch.
0	10	0	10	I think I'm in the mood for, I think I showed this in a recent vlog, but I'm in the mood for, like, a spicy chicken sandwich, which is funny 'cause I haven't made one since I made that vlog, but whatever.
0	10	0	10	I'm talking, like, cafeteria style chicken patties.
0	10	0	10	So I got these spicy chicken patties.
1	10	1	10	I don't know if they're good or not.
0	11	0	11	I'm gonna throw one in the air fryer, and we are gonna have that for lunch.
0	11	0	11	It just sounds really good.
0	11	0	11	(air fryer clatters) (air fryer beeps) In case you're wondering what Moo's hyper-fixation spot of the week is, it's here. (chuckles)
0	11	0	11	Drew put a chair next to his desk.
0	11	0	11	It was the couch in our bedroom for a while.
0	11	0	11	It was the couch, itself, in our living room, the last couple of weeks.
0	11	0	11	It's sometimes under the covers in our bed, but as of today, he will be here for the foreseeable.
1	11	1	11	- [Drew] And he's done that too.
0	12	0	12	- [Carrie] Oh. -
0	12	0	12	[Drew] He's opened the closet to get inside of it.
0	12	0	12	- [Carrie] (laughs) Day in the life of Moo.
0	12	0	12	I'm talking about you.
0	12	0	12	You have anything to say?
0	12	0	12	Okay.
0	12	0	12	And look who's looking a lot better.
0	12	0	12	Hi. And you're cone free.
0	12	0	12	That little pink spot on her eyelid is where they took the tumor off, and it's actually gonna stay pink for like the next four weeks or so, until, like, the original color of her eyelid comes back.
1	12	1	12	But she's cone free. She did it.
0	13	0	13	Let's go outside. Come on.
0	13	0	13	Alright, that's almost done.
0	13	0	13	It has, like, less than a minute left.
0	13	0	13	So I've already shown you this, but here's what I do.
0	13	0	13	It's basically like a McDonald's McChicken, like a spicy McChicken, and we have this iceberg lettuce that I need to use.
0	13	0	13	So first I'm gonna do a little bit of mayonnaise.
0	13	0	13	You can't do too much.
0	13	0	13	Maybe do like a little bit.
0	13	0	13	I mean, is that a lot? I don't know.
0	13	0	13	Whatever. And then I actually, like, dip it in ranch.
1	13	1	13	It's really the only thing I eat ranch with, except maybe, like, boneless barbecue wings.
0	14	0	14	And we're gonna do a little bit of iceberg lettuce.
0	14	0	14	That was way too much, but whatever.
0	14	0	14	I'm gonna wait for that to come out.
0	14	0	14	And then on the side, I'm gonna do a few baby carrots and some crackers and some Bitchin' Sauce.
0	14	0	14	I was gonna do chips, but we're out of them.
0	14	0	14	And also I want to use up this stuff.
0	14	0	14	(air fryer beeps) Oh there it is.
0	14	0	14	We'll do, these are the Simple Mills, almond flour crackers.
0	14	0	14	They're pretty good.
1	14	1	14	So I'll do a few of those.
0	15	0	15	And then we'll put our patty, she's a beaut.
0	15	0	15	And I'm gonna do a little bit of Bitchin' Sauce.
0	15	0	15	This is kind of a very random lunch, but whatever.
0	15	0	15	I'm still a little nervous of, like, what I've been eating, 'cause I did have an IBS flare up yesterday.
0	15	0	15	I don't really talk about that a lot, because it's like, you know.
0	15	0	15	But if you have it, you feel me.
0	15	0	15	You understand.
0	15	0	15	So I'm just like, I don't know.
0	15	0	15	For me, it's like sometimes things will be fine, and then other times, things will be absolutely not fine.
0	15	0	15	So like for example, I've seen some people say that, like, vegetables or super fibrous things, or whatever, will give them a flare up, but for me it doesn't.
0	15	0	15	And, like, I've drank 12 Olipops in the last few weeks and I've been fine, but now I'm convinced that, like, Olipop is gonna, anyways I don't know, it's a whole thing.
0	15	0	15	But on that note, let's make ourselves an Olipop.
0	15	0	15	Let's see what we've got left.
0	15	0	15	We have a ginger lemon, we have a tropical punch, and a strawberry vanilla, I think.
1	15	1	15	Hmm, tropical punch is, like, one of my favorites.
0	16	0	16	So I think we're gonna go with that.
0	16	0	16	I also love the orange something, orange cream, orange twist.
0	16	0	16	I love the grape, I love them all. So okay.
0	16	0	16	We will put it in a cute little cup with some pebble ice, of course.
0	16	0	16	Don't mind this jacket sitting on the counter next to me.
0	16	0	16	That is out as a reminder that I need to, like, repolish this, or, basically, I washed it, and then I bought some, like, leather conditioner, and I only did one side of it, and I need to do the other side.
1	16	1	16	So we'll get to that.
0	17	0	17	(ice clinks) Oh, so satisfying.
0	17	0	17	I love this ice.
0	17	0	17	I'm in a honeymoon phase again with this ice maker, but when it ultimately breaks again, I'll hate it again.
0	17	0	17	(Olipop cracks) (Olipop splashes) Cheers.
1	17	1	17	Oh my god, it's so good.
0	18	0	18	I love it.
0	18	0	18	There is our very thrown together lunch that I am going to quite enjoy while I watch some YouTube videos, and then we'll catch up and style this hair, and see how it goes.
0	18	0	18	It's a little while later.
0	18	0	18	My hair is still wet.
0	18	0	18	We're gonna go do it in a second.
0	18	0	18	But I just got a call from Layla's ophthalmology office, and her lab results came back and her tumor was benign.
0	18	0	18	Yay.
0	18	0	18	So she doesn't have, like, any kind of cancer that we know of, and it's unlikely to spread throughout the rest of her body, so that's amazing.
0	18	0	18	So excited about that.
0	18	0	18	She's cone free, and as of, really, yesterday, she's been cone free, and she's healing super nicely and I'm just like, ugh.
0	18	0	18	I feel like I can finally take a breath, and just breathe and relax some of the anxiety that I've had over the last week.
0	18	0	18	It has been the most stressful seven days that I have had since probably, like, the pandemic when she got her leg surgery, or maybe when she got her teeth pulled.
0	18	0	18	I'm not sure. But anyways, I'm so happy.
0	18	0	18	So, all right, anyway, just thought I would share that bit of good news.
0	18	0	18	Let's do this hair.
1	18	1	18	I'm determined, okay?
0	19	0	19	All right, I'm determined to do, like, a cute 90s blowout today.
0	19	0	19	If it's the last thing I do, I'm gonna achieve this look okay?
0	19	0	19	"I've been trying for so long, and I saw an Instagram video, recently, of, like, a tutorial and I was like, ""I'm gonna try that."" I actually ordered a few products when I got my extensions that were recommended by the stylist."
0	19	0	19	I used the clarifying shampoo and conditioner, and I really, really liked it.
0	19	0	19	I'll show you.
0	19	0	19	Not sponsored at all whatsoever, but all of these, pretty much, are by Davines, I think is how you say it.
0	19	0	19	And so I used the clarifying shampoo called Solu, Solu, and then, the, like, deep repairing conditioner called Melu.
1	19	1	19	I don't know what these names are, but anyways, these were both great, recommend them.
0	20	0	20	And now I'm also gonna do the Oi, O-I, All-In-One Milk.
0	20	0	20	And I think it's just like a leave-in conditioner.
0	20	0	20	I think I'm supposed to actually just spray it on my hair.
0	20	0	20	I'm gonna do a little bit of this.
0	20	0	20	Oh it smells so good.
0	20	0	20	Oh my god.
1	20	1	20	Does feel nice and hydrating.
0	21	0	21	And then what I'm gonna do is use the JVN Complete Blowout Styling Milk.
0	21	0	21	And this is what I bought in the last vlog.
0	21	0	21	I saw someone on Instagram use this and it seems really, really good.
0	21	0	21	So you're supposed to apply it on damp hair.
0	21	0	21	I mean my hair is like, wet to damp.
0	21	0	21	It's been air drying for like, I don't know, the last 30 minutes or so.
0	21	0	21	So I'm gonna do a little bit of that.
0	21	0	21	Use like two pumps.
0	21	0	21	I don't really know how much to use, but that looks about right.
1	21	1	21	And then I'm gonna run it, like, at my roots a little bit.
0	22	0	22	And then throughout the ends.
0	22	0	22	This feels very hydrating.
0	22	0	22	So I'm confused as to how this will help with the blowout and, like, holding it.
0	22	0	22	I feel like I, definitely, will probably need a mouse, but we're gonna try.
0	22	0	22	So let's see.
0	22	0	22	And now we go in with the blow dryer.
0	22	0	22	So I'm gonna blow dry my hair like 90% probably.
0	22	0	22	And then we'll go from there.
0	22	0	22	(blow dryer whines) All right, now we've got the rough dry done.
0	22	0	22	I'm going to separate my hair, which is gonna be hard 'cause I have extensions, and they're weird.
0	22	0	22	I actually don't know if the extension life is for me.
0	22	0	22	I'm not gonna lie.
0	22	0	22	I think I might get these removed pretty soon.
0	22	0	22	It's only been, like, four weeks, but I think I'm over it.
1	22	1	22	I just, it's not my fav.
0	23	0	23	So, okay, we'll pin this up.
0	23	0	23	Cute.
0	23	0	23	And then we'll start with the bottom layer, and we're gonna use the bigger of the two, like, curling wands, and we'll see how this goes.
0	23	0	23	(blow dryer whines) So sorry, this is loud, but, you take a little bit, wait.
0	23	0	23	This is so hard to do without a mirror.
0	23	0	23	I'm using the view finder.
0	23	0	23	(blow dryer whines) Gonna do a little cool shot, and there we have it.
0	23	0	23	I'm just gonna repeat this.
0	23	0	23	So, let's do it.
0	23	0	23	(gentle music) (blow dryer whines) Then you take the rest of the hair down, and do the rest of it except the front section.
1	23	1	23	So you, like, take the front section like this.
0	24	0	24	We're gonna make a cute little bangs bun moment.
0	24	0	24	Adorable. Love that.
0	24	0	24	And then do these top sections, which I'm gonna need a mirror for, so we gotta move this around.
0	24	0	24	Hold on.
0	24	0	24	(gentle music) (blow dryer whines) (gentle music continues) All right, we've got this done.
0	24	0	24	Something is just telling me, like, instinct-wise, that I should spray this, 'cause my hair doesn't hold blow dryer curls very well.
0	24	0	24	It holds curling iron curls for literal days, but we'll just try that.
0	24	0	24	This is the Flex hairspray by Living Proof.
0	24	0	24	It says medium hold.
0	24	0	24	So okay, then, supposedly, supposed to unclip the bangs, and do them separately with the round brush attachment.
0	24	0	24	(blow dryer whines) I think my problem has been curling my bangs too tight, so we'll see.
0	24	0	24	I don't know.
0	24	0	24	(gentle music) (blow dryer whines) Okay, you know what, this doesn't look bad.
0	24	0	24	I am just gonna, like, run my fingers through my hair to just, sort of, make it less, like, Shirley Temple-ish, but hello, this is so cute.
1	24	1	24	Just fun to try something different too, you know.
0	25	0	25	Should I like flip my hair upside down?
0	25	0	25	Feel like that's what I see people do.
0	25	0	25	I don't know.
0	25	0	25	I mean this is cute.
0	25	0	25	We'll see how this lasts.
0	25	0	25	I will update you as time goes on, but, like, not bad.
0	25	0	25	This is as close as I've gotten yet.
0	25	0	25	There's like a couple random pieces that just don't really wanna hold.
0	25	0	25	But other than that, I mean it looks pretty good.
0	25	0	25	I'm gonna add some of this Oi oil.
1	25	1	25	This is from Davines.
0	26	0	26	I think this is just kind of like a finishing touch product type of thing, and I just wanna keep it nice and, like, shiny and healthy looking.
0	26	0	26	Especially, these front bits that are, like, you know, completely fried.
0	26	0	26	But that is pretty dang good.
0	26	0	26	Like, that's as good as it's been yet.
0	26	0	26	So I'm happy.
0	26	0	26	(hands patter) Round of applause for myself.
0	26	0	26	All of this stuff smells so freaking good.
0	26	0	26	"Anyway, I think now is the time of night where Drew and I sit on the couch, watch ""Love Island,"" relax together, unwind and unplug."
0	26	0	26	So I am going to leave you here.
1	26	1	26	Thanks for hanging out with me today.
0	27	0	27	Let me know how you feel about these vlogs that are kind of, like, all just in one day, like, hanging out with me for the day, or if you prefer, like, multiple days in a vlog.
0	27	0	27	Because I kind of like just hanging out in a day type of thing.
0	27	0	27	But let me know what you think.
0	27	0	27	I'll link all of the products that I used down in the description box below, to get this too, by the way, in case you're curious.
0	27	0	27	I do think a lot of it will have to do with, like, how my hair gets cut in the future, 'cause my hair is kind of, like, all one length, but, honestly, not bad.
0	27	0	27	Anyway, I'm gonna go.
1	27	1	27	Thank you so much for being here, and I'll see you in the next vlog.
0	28	0	28	Bye.
