boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	6	0	6	 Usually shops and trading floors were located on the first floors, and living quarters on the second.
0	6	0	6	 In the 19th century, wealthy merchants specially ordered paintings and their own portraits to professional artists, including those from the capital.
1	6	1	6	 By the end of the 19th century, on the table of merchants were coffee, chocolate, sweets, French and German wines, lemonades, fruits and overseas spices.
0	7	0	7	 I want to share with you some interesting dates. For example, in 1826, Decembrists passed through Kainsk on their way to exile in Eastern Siberia.
0	7	0	7	 On March 28, 1860, a women's school of the second category was opened, which in 1873 was transformed into a three-year progymnasium.
0	7	0	7	 In 1910, the women's progymnasium was transformed into a full seven-year gymnasium.
0	7	0	7	 In 1784 the first fair was opened in Kainsk.
0	7	0	7	 It is said that up to 20 thousand people came to the fair.
0	7	0	7	 In 1795, the first butter factory was opened, and two years later it was The Dairy Society was formed.
0	7	0	7	 Since 1897, the KAOLVI winery was built in 7 years.
0	7	0	7	 A steam mill was built in 1904, and the first cinema was opened in 1912.
0	7	0	7	 After February 1917, troubled times began in Kainsk, which lasted five years.
0	7	0	7	 With the revolution and the civil war, the Cain merchants perished, and with it the economic basis of the city's life was destroyed.
0	7	0	7	 A new culture and a new type of economic relations were born.
0	7	0	7	 In 1920, a mass renaming of streets takes place, religion and the church are destroyed.
0	7	0	7	 The Cathedral of the Savior was blown up , the Roman Catholic Church was closed.
0	7	0	7	 A tough political regime was established in the 1930s, but the city's industry is on the rise.
0	7	0	7	 A meat-packing plant appeared in 1930, the Baraba thermal power plant and an auto parts plant were opened in 1933.
0	7	0	7	 In 1935, Kainsk was renamed Kuibyshev in honor of the revolutionary figure Valerian Vladimirovich Kuibyshev, who was in exile in this city at the beginning of the 20th century.
1	7	1	7	 Since 1941, during the 4 years of the war, about 10 thousand soldiers went to the front, less than half of them returned.
0	8	0	8	 My great-grandfather and his brothers died at the front in the autumn of 1941, the youngest of them was only 19 years old.
0	8	0	8	 In the post-war period, a milk-cannery, a bakery, a garment factory, a chemical factory, a brick factory, and a factory for reinforced concrete products were built.
1	8	1	8	 Today the territory of the city is more than 10 thousand hectares, with a population of more than 46 thousand people.
0	9	0	9	 Walking around the city, I noticed several abandoned and burnt houses.
0	9	0	9	 Unfortunately, as in other regions of Russia, people leave for larger cities in search of better income.
0	9	0	9	 I walked around the city, went to the registry office to find out the dates of birth of my great-grandfathers, had a snack in the canteen for only 120 rubles and read about the history of the region in the local library.
0	9	0	9	 Hope you enjoyed watching this video.
0	9	0	9	 I will be very happy about feedback.
0	9	0	9	 I thank my patrons for their support.
0	9	0	9	 Don't forget that you can also support my channel and download English translations of my videos and podcasts.
0	9	0	9	 See you in a week!
