boundary-coarse	segment-coarse	boundary-fine	segment-fine	sentence
0	10	0	27	 And the fact that you know she has lived this long with the health issues that she has is amazing.
0	10	1	27	 I was like, thank you so much.
0	10	0	28	 So anyway, I'm gonna do my typical breakfast this morning which is just a parfait.
0	10	0	28	 I am trying to like keep an open mind with food lately because I had like, okay so the last vlog I had that weird like stomach thing.
0	10	1	28	 This video is filmed before that vlog even comes out.
0	10	1	29	 So I don't know like what the responses or what your suggestions were but that happened like, I don't know, some random weekday.
0	10	0	30	 And then the other day I'm like mortified to admit this because I don't know how this happened and I am so particular about food.
0	10	0	30	 I have emetophobia which is the fear of vomiting and like it controls most of my life.
0	10	1	30	 And I was eating a sandwich which I always do and I was like that bread has been in the pantry for a while so let me just like have a hamburger bun instead when I was making my peanut butter sandwich for lunch and the hamburger bun, I made sure to like inspect and look at to make sure it was fine, like no mold or anything like that.
0	10	0	31	 Pulled it outta the bag, looked at it and then like the top of it, like I don't know I am so hyper paranoid about everything.
0	10	0	31	 Do you need to turn on the light again?
0	10	1	31	 - [Drew] No, I'm just making coffee.
0	10	0	32	 - Drew's making coffee in the background but I was like, let me just, you know, switch this bun out for a different one 'cause the top looks a little weird and it's probably just in my head, but like it's fine because when I tell you I am so paranoid and switched out the bun whatever, ate my sandwich, I was sitting there watching a YouTube video, eating my lunch, and then all of a sudden I was like three quarters of the way done with my sandwich.
0	10	0	32	 I don't know what made me do this cos I didn't taste anything but I turned over the bun.
0	10	0	32	 I wish I had taken a picture of it.
0	10	0	32	 I turned over the bun and the entire bottom of it was spotted with mold spots, it was so disgusting.
0	10	1	32	 I literally like started yelling I was like, no, no, no, no.
0	10	0	33	 And Drew like came running in and he was like, what?
0	10	0	33	 And I was like, it's moldy.
0	10	0	33	 I genuinely was freaking out.
0	10	0	33	 Like when I talk about my worst nightmare activated, I'm laughing now, but it was my worst nightmare come true.
1	10	0	33	 And I was like, oh my god, I'm gonna be so sick.
0	11	0	33	 I called my mom, my mom was like I think you're gonna be fine but like, I don't know girl.
0	11	0	33	 And then I took to Instagram, I asked you all on Instagram which by the way I don't read Instagram DMS anymore really.
0	11	1	33	 It's just not like, it doesn't bring out the best side of the internet.
0	11	0	34	 So I don't really like read my DMs at all.
0	11	0	34	 And I decided to, I was like please DM me if this has happened to you.
0	11	1	34	 And I was chatting with so many of you in DMs.
1	11	0	35	 There were people who were like I'm a food scientist and you should be totally fine or this happened to me and I was completely fine or this happened to me and I got really sick but like wishing for the best for you, whatever and yeah, I was totally fine besides the fact that it was mortifying and disgusting that there was moldy bread inside of my body and that made me wanna vom.
0	12	0	35	 It was not my proudest moment.
0	12	1	35	 So yeah, I ate moldy bread and ever since then I have been so like apprehensive about everything I eat.
0	12	0	36	 So hopefully that will go away soon because I've made it my entire life as far as I know without eating moldy bread.
0	12	0	36	 But yeah, I was completely fine.
0	12	1	36	 Didn't even have a stomach egg so I survived that, thank god, mold gate was what I was calling it on Instagram.
0	12	0	37	 I was just making a joke out of it to try and like not have a panic attack and I survived, I did it.
0	12	0	37	 So anyway, okay, I'm gonna make my coffee I'm gonna eat my breakfast, gonna wash my hair and we're gonna get ready to do this fun little hair change.
0	12	1	37	 I'm so excited.
1	12	0	38	 (light music) Well, doing my hair was a complete waste of time because I just took Layla outside and it completely fell out.
0	13	0	38	 So here's one final last look at the hair.
0	13	0	38	 I have had a really fun what four five month run with this sort of like brondie-brownish hair but it's time for a change so let's do it.
0	13	1	38	 (light music) Um, so, I'm blonde again, I seriously feel like myself again.
0	13	0	39	 The dark was really fun, I think I mentioned that earlier, like it was a good time, I enjoyed it while it lasted but I am just so happy to be a blondie again and I actually went for like a little bit of a haircut just for something fun and spicy.
0	13	1	39	 I needed to cut my dead ends off anyways.
0	13	0	40	 But yeah, I figured while I was at a red light on the way home, I would show you.
0	13	0	40	 Ah, I love it so much.
0	13	0	40	 There's been a lot of car chats in this vlog, sorry about that but that's just my life lately.
1	13	0	40	 So anyways, I'm gonna end the vlog here.
0	14	0	40	 I am on my way home.
0	14	1	40	 I was at the salon for six hours.
0	14	0	41	 Six hours, but it was worth it, it's so freaking gorgeous, I love it, It feels so good and so healthy too, which is crazy and it looks so much thicker now that it's cut.
0	14	1	41	 So anyway, Drew's making us dinner right now.
0	14	0	42	 I'm gonna head home, eat dinner with him and the next vlog you see will be me going to Taylor Swift.
0	14	0	42	 I am so excited and then the vlog after that will be Japan.
0	14	0	42	 I can't believe it.
0	14	0	42	 Thank you so much for being here, thank you for watching and I will see you very soon in the next vlog, bye.
